PheCode	Phenotype	Total_Cases	Total_Controls	Total_Prevalence	index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	index	30-39_Controls	40-49_Controls	50-59_Controls	60-69_Controls	70-79_Controls	30-39_Cases	40-49_Cases	50-59_Cases	60-69_Cases	70-79_Cases	index	30-39_Prevalence	40-49_Prevalence	50-59_Prevalence	60-69_Prevalence	70-79_Prevalence	index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence
701.1	Keratoderma, acquired	84	494266	0.00016992009709719834	0	268415.0	225851.0	41.0	43.0	Status	0.00015272521381529935	0.0001903547681655998	0	6.0	116192.0	164519.0	211173.0	2376.0		10.0	27.0	47.0		Status	0.0	8.605703860518752e-05	0.00016408785385241818	0.00022251680712053783	0.0	0	9743.0	7940.0	1552.0	2909.0	6353.0	465769.0		3.0			1.0	80.0	Status	0.0	0.0003776910487221453	0.0	0.0	0.00015738117721120554	0.00017172946598575933	0	3353.0	1792.0	122.0	1017.0	16141.0	43.0	234.0	27.0	436038.0	4438.0	1552.0	210.0	5862.0	13027.0	47.0	4501.0	1812.0	1642.0	563.0	821.0	417.0	607.0					1.0				78.0	3.0				1.0				1.0					Status	0.0	0.0	0.0	0.0	6.195019204559534e-05	0.0	0.0	0.0	0.00017885149822524283	0.0006755235307363207	0.0	0.0	0.0	7.675775253300584e-05	0.0	0.0	0.0	0.0006086427267194157	0.0	0.0	0.0	0.0	0	99012.0	98819.0	98789.0	98880.0	98766.0	17.0	15.0	10.0	18.0	24.0	Status	0.0001716668854577952	0.00015176963393164297	0.00010121559934817154	0.0001820057028453558	0.0002429395687822654
702.0	Degenerative skin conditions and other dermatoses	11	494246	2.2255628144872e-05	0	268408.0	225838.0	2.0	9.0	Status	7.451287209865504e-06	3.984998693805984e-05	0	6.0	116187.0	164513.0	211164.0	2376.0		1.0	3.0	7.0		Status	0.0	8.606740799394086e-06	1.8235308419849742e-05	3.314849103333318e-05	0.0	0	9743.0	7940.0	1552.0	2909.0	6353.0	465749.0						11.0	Status	0.0	0.0	0.0	0.0	0.0	2.361731363792511e-05	0	3353.0	1792.0	122.0	1017.0	16139.0	43.0	234.0	27.0	436020.0	4438.0	1552.0	210.0	5862.0	13027.0	47.0	4501.0	1812.0	1642.0	563.0	821.0	417.0	607.0									11.0														Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5227564095213412e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	99009.0	98811.0	98788.0	98878.0	98760.0	2.0	7.0			2.0	Status	2.0199775782488814e-05	7.083729684875226e-05	0.0	0.0	2.025070371195399e-05
701.0	Other hypertrophic and atrophic conditions of skin	2281	494266	0.004593724259737749	0	268415.0	225851.0	1283.0	998.0	Status	0.004757172837766687	0.004399402245546597	0	6.0	116192.0	164519.0	211173.0	2376.0		341.0	730.0	1198.0	12.0	Status	0.0	0.002926209743162881	0.004417575900610594	0.005641071521064552	0.005025125628140704	0	9743.0	7940.0	1552.0	2909.0	6353.0	465769.0	43.0	29.0	5.0	10.0	24.0	2170.0	Status	0.004394032291027999	0.003639101518383737	0.0032113037893384713	0.0034258307639602604	0.0037635251685745647	0.0046373565785283975	0	3353.0	1792.0	122.0	1017.0	16141.0	43.0	234.0	27.0	436038.0	4438.0	1552.0	210.0	5862.0	13027.0	47.0	4501.0	1812.0	1642.0	563.0	821.0	417.0	607.0	4.0	4.0		2.0	63.0		1.0		2052.0	25.0	5.0	2.0	27.0	52.0	1.0	13.0	11.0	9.0	3.0		1.0	6.0	Status	0.0011915400655347036	0.0022271714922048997	0.0	0.001962708537782139	0.0038879289064428536	0.0	0.00425531914893617	0.0	0.004683969047456002	0.00560161326462021	0.0032113037893384713	0.009433962264150943	0.004584819154355578	0.003975839131432067	0.020833333333333332	0.0028799291094373063	0.006034009873834339	0.005451241671714113	0.00530035335689046	0.0	0.0023923444976076554	0.009787928221859706	0	99012.0	98819.0	98789.0	98880.0	98766.0	408.0	465.0	475.0	447.0	486.0	Status	0.004103802051901026	0.004683534104185972	0.004785219213410703	0.004500286931045939	0.004896626768226333
695.21	Dermatitis herpetiformis	82	494966	0.00016564050354713077	0	268979.0	225987.0	42.0	40.0	Status	0.00015612164106147848	0.00017697000800789286	0	6.0	116366.0	164735.0	211480.0	2379.0		18.0	16.0	48.0		Status	0.0	0.0001546604344239758	9.71162542260745e-05	0.00022692031315003214	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	5.0				2.0	75.0	Status	0.0005162089613875697	0.0	0.0	0.0	0.000315357931251971	0.00016071933689344522	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0		1.0			2.0		1.0		71.0				1.0	2.0		1.0	2.0	1.0					Status	0.0	0.0005599104143337066	0.0	0.0	0.00012406947890818859	0.0	0.004329004329004329	0.0	0.00016250114437425616	0.0	0.0	0.0	0.0001714971702966901	0.00015322148165172758	0.0	0.0002228163992869875	0.0011142061281337048	0.0006097560975609756	0.0	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	13.0	22.0	15.0	15.0	17.0	Status	0.00013104310310068143	0.00022213695753145257	0.00015143713844383195	0.00015160550226902902	0.000172040399133726
695.1	Toxic erythema	149	494966	0.0003009401856134433	0	268979.0	225987.0	93.0	56.0	Status	0.00034563239578997443	0.0002477404741575718	0	6.0	116366.0	164735.0	211480.0	2379.0		37.0	45.0	67.0		Status	0.0	0.0003178612235079852	0.0002730913945867217	0.0003167144889788085	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	1.0	2.0	3.0	1.0	1.0	141.0	Status	0.0001032844453625284	0.000253196607165464	0.0019329896907216496	0.00034211426616489907	0.00015770383220312253	0.0003021096250840979	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0				1.0	5.0				131.0	2.0	3.0		1.0	4.0		1.0			1.0				Status	0.0	0.0	0.0	0.0009765625	0.0003101159833777833	0.0	0.0	0.0	0.00029978488718019133	0.00045351473922902497	0.0019329896907216496	0.0	0.0001714971702966901	0.00030639601685178094	0.0	0.0002228163992869875	0.0	0.0	0.0017857142857142857	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	27.0	24.0	33.0	26.0	39.0	Status	0.00027212804128283176	0.00024232633279483036	0.00033310117191048664	0.0002627536583393969	0.00039459306325630335
695.2	Bullous dermatoses	14	494966	2.8283971069538162e-05	0	268979.0	225987.0	6.0	8.0	Status	2.230607654701935e-05	3.5399013252505583e-05	0	6.0	116366.0	164735.0	211480.0	2379.0		2.0	5.0	7.0		Status	0.0	1.7186855492919016e-05	3.0350855894136214e-05	3.309896116546171e-05	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0		2.0				12.0	Status	0.0	0.000253196607165464	0.0	0.0	0.0	2.5718566018487363e-05	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0	2.0								12.0														Status	0.0005982650314089142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7468691414431593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0		1.0	3.0	2.0	8.0	Status	0.0	1.0099275881919266e-05	3.0291097446460486e-05	2.0216723273491833e-05	8.096756237032538e-05
939.0	Atopic/contact dermatitis due to other or unspecified	3350	494951	0.006722844224675447	0	269222.0	225729.0	1821.0	1529.0	Status	0.0067184911619189575	0.0067280359767312925	0	6.0	116326.0	164762.0	211486.0	2371.0		605.0	1031.0	1689.0	25.0	Status	0.0	0.005173991499260248	0.006218597890140115	0.007923067901958484	0.010434056761268781	0	9729.0	7945.0	1551.0	2913.0	6332.0	466481.0	72.0	47.0	15.0	21.0	42.0	3153.0	Status	0.0073461891643709825	0.005880880880880881	0.009578544061302681	0.007157464212678937	0.006589268904926263	0.006713738783818889	0	3351.0	1783.0	120.0	1023.0	16137.0	43.0	233.0	27.0	436784.0	4447.0	1551.0	213.0	5865.0	13006.0	49.0	4487.0	1805.0	1632.0	554.0	819.0	415.0	607.0	13.0	15.0	1.0	2.0	98.0				2940.0	33.0	15.0	2.0	41.0	109.0		23.0	16.0	17.0	6.0	7.0	6.0	6.0	Status	0.0038644470868014267	0.008342602892102336	0.008264462809917356	0.001951219512195122	0.006036341238065907	0.0	0.0	0.0	0.006686012134884609	0.007366071428571428	0.009578544061302681	0.009302325581395349	0.006942092786996275	0.008311094166984369	0.0	0.005099778270509978	0.008786381109280615	0.010309278350515464	0.010714285714285714	0.00847457627118644	0.014251781472684086	0.009787928221859706	0	99219.0	99054.0	98994.0	98969.0	98715.0	565.0	577.0	643.0	715.0	850.0	Status	0.005662230417702237	0.00579137015587518	0.0064534259361482185	0.007172665623369849	0.008537136543966253
690.1	Seborrheic dermatitis	89	494966	0.00017977800446415044	0	268979.0	225987.0	21.0	68.0	Status	7.806691449814127e-05	0.00030081174935303357	0	6.0	116366.0	164735.0	211480.0	2379.0		21.0	28.0	40.0		Status	0.0	0.00018043252253258524	0.0001699410668657405	0.00018910741301059002	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	2.0	1.0		1.0		85.0	Status	0.00020654755757513167	0.00012661433274246644	0.0	0.00034211426616489907	0.0	0.00018214467858964305	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0	1.0				4.0		1.0		75.0				1.0	6.0							1.0		Status	0.0002992220227408737	0.0	0.0	0.0	0.00024810817516437165	0.0	0.004329004329004329	0.0	0.00017165456692697128	0.0	0.0	0.0	0.0001714971702966901	0.0004595236271731638	0.0	0.0	0.0	0.0	0.0	0.0	0.002380952380952381	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	16.0	13.0	23.0	20.0	17.0	Status	0.0001612789420101404	0.00013127467711478456	0.00023218485952816	0.0002021304549956542	0.000172040399133726
949.1	Diaper or napkin rash	7	494951	1.4142614120794087e-05	0	269222.0	225729.0		7.0	Status	0.0	3.1009675018605804e-05	0	6.0	116326.0	164762.0	211486.0	2371.0			3.0	3.0	1.0	Status	0.0	0.0	1.8207750432434072e-05	1.418513492427502e-05	0.00042158516020236085	0	9729.0	7945.0	1551.0	2913.0	6332.0	466481.0					1.0	6.0	Status	0.0	0.0	0.0	0.0	0.00015790304752881732	1.2862094763626853e-05	0	3351.0	1783.0	120.0	1023.0	16137.0	43.0	233.0	27.0	436784.0	4447.0	1551.0	213.0	5865.0	13006.0	49.0	4487.0	1805.0	1632.0	554.0	819.0	415.0	607.0					1.0				5.0									1.0					Status	0.0	0.0	0.0	0.0	6.196554715578138e-05	0.0	0.0	0.0	1.1447174722806665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000612369871402327	0.0	0.0	0.0	0.0	0	99219.0	99054.0	98994.0	98969.0	98715.0		1.0	3.0	1.0	2.0	Status	0.0	1.0095401544596436e-05	3.0303948604503167e-05	1.010407194099222e-05	2.025993496560876e-05
930.0	Allergic reaction to food	274	494951	0.0005532838608713211	0	269222.0	225729.0	179.0	95.0	Status	0.0006644370288157802	0.0004206815927447924	0	6.0	116326.0	164762.0	211486.0	2371.0		82.0	89.0	102.0	1.0	Status	0.0	0.0007044189402790187	0.0005398814687202383	0.00048206892640414393	0.00042158516020236085	0	9729.0	7945.0	1551.0	2913.0	6332.0	466481.0	10.0	8.0		5.0	4.0	247.0	Status	0.0010267994660642776	0.0010059097196026656	0.0	0.0017135023989033585	0.0006313131313131314	0.0005292161601618073	0	3351.0	1783.0	120.0	1023.0	16137.0	43.0	233.0	27.0	436784.0	4447.0	1551.0	213.0	5865.0	13006.0	49.0	4487.0	1805.0	1632.0	554.0	819.0	415.0	607.0	2.0	1.0	1.0	2.0	10.0		1.0		225.0	5.0		1.0	7.0	11.0		2.0	1.0	1.0	1.0	1.0	1.0	1.0	Status	0.0005964807634953773	0.0005605381165919282	0.008264462809917356	0.001951219512195122	0.0006193100885613427	0.0	0.004273504273504274	0.0	0.000514863538279532	0.0011230907457322552	0.0	0.004672897196261682	0.0011920980926430518	0.0008450487823615273	0.0	0.00044553352639786146	0.0005537098560354374	0.000612369871402327	0.0018018018018018018	0.0012195121951219512	0.002403846153846154	0.001644736842105263	0	99219.0	99054.0	98994.0	98969.0	98715.0	39.0	54.0	52.0	56.0	73.0	Status	0.0003929154325092184	0.0005448601525608427	0.0005250085818710498	0.0005655137591517293	0.0007389561485200631
931.0	Contact dermatitis and other eczema due to plants [except food]	6	494951	1.2122265166469006e-05	0	269222.0	225729.0	4.0	2.0	Status	1.485740604547852e-05	8.860103397406647e-06	0	6.0	116326.0	164762.0	211486.0	2371.0		1.0	1.0	4.0		Status	0.0	8.596456540613958e-06	6.069323816633589e-06	1.8913423802543857e-05	0.0	0	9729.0	7945.0	1551.0	2913.0	6332.0	466481.0						6.0	Status	0.0	0.0	0.0	0.0	0.0	1.2862094763626853e-05	0	3351.0	1783.0	120.0	1023.0	16137.0	43.0	233.0	27.0	436784.0	4447.0	1551.0	213.0	5865.0	13006.0	49.0	4487.0	1805.0	1632.0	554.0	819.0	415.0	607.0					1.0				5.0														Status	0.0	0.0	0.0	0.0	6.196554715578138e-05	0.0	0.0	0.0	1.1447174722806665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	99219.0	99054.0	98994.0	98969.0	98715.0		1.0	2.0	2.0	1.0	Status	0.0	1.0095401544596436e-05	2.0202836478241545e-05	2.0207939699507936e-05	1.0130070100085092e-05
695.9	Unspecified erythematous condition	730	494966	0.0014726768019108485	0	268979.0	225987.0	373.0	357.0	Status	0.0013848050135139148	0.001577245255010073	0	6.0	116366.0	164735.0	211480.0	2379.0		111.0	234.0	381.0	4.0	Status	0.0	0.0009529778411188475	0.001418448314531821	0.0017983489174505927	0.001678556441460344	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	17.0	4.0	2.0	2.0	8.0	697.0	Status	0.001752938750257785	0.0005062650297430705	0.0012894906511927789	0.0006839945280437756	0.001260239445494644	0.0014916301784392027	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0	2.0	2.0		1.0	17.0				657.0	2.0	2.0	1.0	7.0	22.0		6.0	8.0	1.0	1.0	1.0			Status	0.0005982650314089142	0.001119194180190263	0.0	0.0009765625	0.0010536101642392316	0.0	0.0	0.0	0.0015016936910579512	0.00045351473922902497	0.0012894906511927789	0.004651162790697674	0.0011992461881103306	0.0016828577985160255	0.0	0.0013354106387714222	0.004441976679622432	0.0006097560975609756	0.0017857142857142857	0.0012135922330097086	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	120.0	116.0	124.0	174.0	196.0	Status	0.0012083253617424052	0.0011701569624339265	0.0012505042355788623	0.0017558022199798183	0.001979937975412403
687.1	Rash and other nonspecific skin eruption	3260	493076	0.006568131265916637	0	268240.0	224836.0	1752.0	1508.0	Status	0.006489081157960236	0.006662425334888488	0	6.0	115736.0	164079.0	210909.0	2346.0		573.0	1008.0	1642.0	37.0	Status	0.0	0.004926531910686189	0.006105871449599302	0.007725204774383559	0.015526647083508182	0	9691.0	7924.0	1555.0	2897.0	6319.0	464690.0	66.0	25.0	7.0	22.0	50.0	3090.0	Status	0.006764374295377677	0.00314504969178513	0.004481434058898848	0.0075368276807125725	0.00785052598524101	0.006605669331737141	0	3351.0	1780.0	122.0	1014.0	16074.0	43.0	231.0	27.0	435071.0	4424.0	1555.0	212.0	5836.0	12995.0	49.0	4473.0	1801.0	1634.0	550.0	816.0	415.0	603.0	10.0	12.0		6.0	106.0		2.0		2875.0	15.0	7.0	1.0	40.0	98.0		31.0	12.0	18.0	11.0	8.0	3.0	5.0	Status	0.002975304968759298	0.006696428571428571	0.0	0.0058823529411764705	0.006551297898640297	0.0	0.008583690987124463	0.0	0.00656473629168893	0.003379139445821131	0.004481434058898848	0.004694835680751174	0.0068073519400953025	0.007484915603757733	0.0	0.006882770870337478	0.006618863761720904	0.010895883777239709	0.0196078431372549	0.009708737864077669	0.007177033492822967	0.008223684210526315	0	98969.0	98789.0	98683.0	98524.0	98111.0	569.0	551.0	614.0	678.0	848.0	Status	0.00571640981333762	0.005546607610227502	0.006183469792642275	0.006834539626217213	0.008569205428510798
695.7	Prurigo and Lichen	1100	494966	0.002217446871988808	0	268979.0	225987.0	725.0	375.0	Status	0.0026881321745320795	0.0016566384817239643	0	6.0	116366.0	164735.0	211480.0	2379.0		147.0	348.0	596.0	9.0	Status	0.0	0.0012616617888132654	0.002108030505866746	0.0028103132839170865	0.0037688442211055275	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	36.0	11.0	3.0	5.0	12.0	1033.0	Status	0.003704847175054029	0.00139099645928174	0.0019329896907216496	0.0017082336863682953	0.001889168765743073	0.0022091058788306496	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0	1.0	2.0		1.0	31.0				984.0	10.0	3.0	1.0	23.0	16.0		10.0	11.0	1.0	2.0	3.0	1.0		Status	0.0002992220227408737	0.001119194180190263	0.0	0.0009765625	0.0019196235060994489	0.0	0.0	0.0	0.0022474322401463574	0.0022634676324128564	0.0019329896907216496	0.004651162790697674	0.0039296087476507775	0.0012244585597306192	0.0	0.0022237046920169003	0.006097560975609756	0.0006097560975609756	0.0035650623885918	0.0036319612590799033	0.002380952380952381	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	194.0	243.0	221.0	217.0	225.0	Status	0.0019520048297026714	0.002448140722755619	0.0022265432160955903	0.002188757653086955	0.0022722223344307326
698.0	Pruritus and related conditions	1133	499984	0.002260949039844986	0	272007.0	227977.0	676.0	457.0	Status	0.0024790691022175933	0.002000577847430768	0	6.0	117194.0	166326.0	214045.0	2413.0		237.0	354.0	535.0	7.0	Status	0.0	0.0020182064361199343	0.002123830093592513	0.0024932426134774907	0.002892561983471074	0	9832.0	8015.0	1568.0	2948.0	6404.0	471217.0	34.0	31.0	1.0	9.0	18.0	1040.0	Status	0.0034461787958645854	0.0038528461347253295	0.0006373486297004461	0.003043625295908015	0.002802865151043289	0.0022021907563043006	0	3371.0	1803.0	123.0	1029.0	16280.0	43.0	235.0	27.0	441191.0	4494.0	1568.0	216.0	5921.0	13178.0	49.0	4534.0	1830.0	1654.0	568.0	830.0	423.0	617.0	11.0	5.0		3.0	38.0		1.0		976.0	20.0	1.0	1.0	23.0	24.0		10.0	5.0	7.0	2.0	1.0	2.0	3.0	Status	0.003252513305736251	0.0027654867256637168	0.0	0.0029069767441860465	0.0023287167545042284	0.0	0.00423728813559322	0.0	0.0022073108124305973	0.004430660168365086	0.0006373486297004461	0.004608294930875576	0.0038694481830417226	0.0018179063778215423	0.0	0.0022007042253521128	0.0027247956403269754	0.004214328717639976	0.0035087719298245615	0.0012033694344163659	0.004705882352941176	0.004838709677419355	0	100125.0	99959.0	99975.0	99982.0	99943.0	192.0	216.0	221.0	224.0	280.0	Status	0.0019139328329196446	0.002156226603443973	0.0022056768733282766	0.0022353950861225876	0.002793769893138302
705.1	Dyshidrosis	15	489043	3.067120873188865e-05	0	266417.0	222626.0	7.0	8.0	Status	2.6273909257424257e-05	3.593341538129845e-05	0	6.0	114843.0	162730.0	209110.0	2354.0		3.0	5.0	7.0		Status	0.0	2.6121937202862964e-05	3.0724797984453255e-05	3.3474083886054216e-05	0.0	0	9646.0	7866.0	1549.0	2895.0	6260.0	460827.0	2.0					13.0	Status	0.00020729684908789387	0.0	0.0	0.0	0.0	2.8209356826664354e-05	0	3332.0	1771.0	121.0	1017.0	15979.0	40.0	233.0	26.0	431398.0	4387.0	1549.0	212.0	5821.0	12896.0	49.0	4442.0	1781.0	1606.0	554.0	808.0	412.0	609.0					1.0				12.0				2.0										Status	0.0	0.0	0.0	0.0	6.257822277847309e-05	0.0	0.0	0.0	2.7815766903873346e-05	0.0	0.0	0.0	0.0003434655675768504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	98140.0	97859.0	97768.0	97767.0	97509.0	1.0	2.0	2.0	2.0	8.0	Status	1.0189421342761945e-05	2.0437150652456033e-05	2.0456172650097166e-05	2.045638187973693e-05	8.203697816790919e-05
690.0	Erythematosquamous dermatosis	35	494966	7.07069278647922e-05	0	268979.0	225987.0	15.0	20.0	Status	5.5763325576035154e-05	8.849283429274315e-05	0	6.0	116366.0	164735.0	211480.0	2379.0		9.0	10.0	16.0		Status	0.0	7.733619763694952e-05	6.069986949528059e-05	7.565154896546507e-05	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	2.0	2.0	1.0		1.0	29.0	Status	0.00020654755757513167	0.000253196607165464	0.0006451612903225806	0.0	0.00015770383220312253	6.215093676463654e-05	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0					1.0				27.0	2.0	1.0		2.0					1.0	1.0				Status	0.0	0.0	0.0	0.0	6.203858800173708e-05	0.0	0.0	0.0	6.18024336424981e-05	0.00045351473922902497	0.0006451612903225806	0.0	0.0003429355281207133	0.0	0.0	0.0	0.0	0.0006097560975609756	0.0017857142857142857	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	2.0	6.0	6.0	6.0	15.0	Status	2.016271309467402e-05	6.059259558481953e-05	6.0580359847337494e-05	6.064771762422674e-05	0.0001518034246852609
696.3	Pityriasis	66	494966	0.00013332471436189983	0	268979.0	225987.0	23.0	43.0	Status	8.550122303923391e-05	0.00019024023359731008	0	6.0	116366.0	164735.0	211480.0	2379.0		8.0	25.0	32.0	1.0	Status	0.0	6.87438774984103e-05	0.00015173585821801408	0.00015129165248307426	0.0004201680672268908	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0				1.0	1.0	64.0	Status	0.0	0.0	0.0	0.00034211426616489907	0.00015770383220312253	0.00013715040041487996	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0					2.0				61.0					1.0				1.0		1.0			Status	0.0	0.0	0.0	0.0	0.00012406947890818859	0.0	0.0	0.0	0.00013961685472980705	0.0	0.0	0.0	0.0	7.661661048115231e-05	0.0	0.0	0.0	0.0006097560975609756	0.0	0.0012135922330097086	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	12.0	9.0	14.0	19.0	12.0	Status	0.00012096408374746731	9.088613986367079e-05	0.0001413427561837456	0.0001920258729597251	0.00012144642694491393
696.2	Parapsoriasis	25	494966	5.050596879539224e-05	0	268979.0	225987.0	9.0	16.0	Status	3.345874165390278e-05	7.079552041344583e-05	0	6.0	116366.0	164735.0	211480.0	2379.0		8.0	4.0	13.0		Status	0.0	6.87438774984103e-05	2.428083210411621e-05	6.1467755433986e-05	0.0	0	9681.0	7897.0	1549.0	2922.0	6340.0	466577.0	1.0		1.0			23.0	Status	0.0001032844453625284	0.0	0.0006451612903225806	0.0	0.0	4.9292756108015433e-05	0	3341.0	1785.0	122.0	1023.0	16118.0	43.0	230.0	26.0	436849.0	4408.0	1549.0	214.0	5830.0	13051.0	49.0	4487.0	1793.0	1639.0	559.0	823.0	419.0	608.0									23.0		1.0						1.0						Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2646999578824006e-05	0.0	0.0006451612903225806	0.0	0.0	0.0	0.0	0.0	0.0005574136008918618	0.0	0.0	0.0	0.0	0.0	0	99191.0	99016.0	99036.0	98926.0	98797.0	6.0	7.0	3.0	1.0	8.0	Status	6.0485700172384245e-05	7.069064762731891e-05	3.0291097446460486e-05	1.0108463816753768e-05	8.096756237032538e-05
