PheCode	Phenotype	Age	Prevalence	Case	Controls
474.1	Acute tonsillitis	35-44	0.5	247	49017
474.1	Acute tonsillitis	45-54	0.21	290	135198
474.1	Acute tonsillitis	55-64	0.09	190	201020
474.1	Acute tonsillitis	65-74	0.06	52	90314
751.12	Congenital anomalies of male genital organs	Total	0.06	278	497444
751.12	Congenital anomalies of male genital organs	35-44	0.04	23	51220
751.12	Congenital anomalies of male genital organs	45-54	0.04	58	141009
751.12	Congenital anomalies of male genital organs	55-64	0.05	115	210289
751.12	Congenital anomalies of male genital organs	65-74	0.09	82	94926
625.0	Pain and other symptoms associated with female genital organs	Total	0.49	2395	488771
625.0	Pain and other symptoms associated with female genital organs	35-44	0.9	455	50234
625.0	Pain and other symptoms associated with female genital organs	45-54	0.77	1074	138142
625.0	Pain and other symptoms associated with female genital organs	55-64	0.33	691	206782
625.0	Pain and other symptoms associated with female genital organs	65-74	0.19	175	93613
411.8	Other chronic ischemic heart disease, unspecified	Total	4.53	21630	455461
411.8	Other chronic ischemic heart disease, unspecified	35-44	0.58	295	50577
411.8	Other chronic ischemic heart disease, unspecified	45-54	1.68	2325	135749
411.8	Other chronic ischemic heart disease, unspecified	55-64	5.01	10031	190152
411.8	Other chronic ischemic heart disease, unspecified	65-74	10.21	8979	78983
681.3	Cellulitis and abscess of arm/hand	Total	1.64	8082	484382
681.3	Cellulitis and abscess of arm/hand	35-44	1.07	543	50107
681.3	Cellulitis and abscess of arm/hand	45-54	1.27	1777	137767
681.3	Cellulitis and abscess of arm/hand	55-64	1.72	3589	204648
681.3	Cellulitis and abscess of arm/hand	65-74	2.31	2173	91860
516.0	Abnormal sputum	Total	0.03	134	497319
516.0	Abnormal sputum	35-44	0.01	6	51316
516.0	Abnormal sputum	45-54	0.02	29	141183
516.0	Abnormal sputum	55-64	0.03	56	210069
516.0	Abnormal sputum	65-74	0.05	43	94751
334.0	Degenerative disease of the spinal cord	Total	0.45	2189	480324
334.0	Degenerative disease of the spinal cord	35-44	0.3	152	50072
334.0	Degenerative disease of the spinal cord	45-54	0.33	460	137265
334.0	Degenerative disease of the spinal cord	55-64	0.48	982	202814
334.0	Degenerative disease of the spinal cord	65-74	0.66	595	90173
800.4	Fracture of patella	Total	0.03	162	495626
800.4	Fracture of patella	35-44	0.02	12	51087
800.4	Fracture of patella	45-54	0.02	29	140641
800.4	Fracture of patella	55-64	0.03	71	209460
800.4	Fracture of patella	65-74	0.05	50	94438
343.0	Infantile cerebral palsy	Total	0.04	197	480324
343.0	Infantile cerebral palsy	35-44	0.06	29	50072
343.0	Infantile cerebral palsy	45-54	0.05	67	137265
343.0	Infantile cerebral palsy	55-64	0.03	70	202814
343.0	Infantile cerebral palsy	65-74	0.03	31	90173
345.3	Convulsions	Total	0.68	3274	480324
345.3	Convulsions	35-44	0.62	311	50072
345.3	Convulsions	45-54	0.63	874	137265
345.3	Convulsions	55-64	0.65	1332	202814
345.3	Convulsions	65-74	0.83	757	90173
870.6	Open wound of neck	Total	0.03	168	488645
870.6	Open wound of neck	35-44	0.05	23	50255
870.6	Open wound of neck	45-54	0.04	59	138553
870.6	Open wound of neck	55-64	0.03	57	206818
870.6	Open wound of neck	65-74	0.03	29	93019
281.11	Pernicious anemia	Total	0.23	1083	470418
281.11	Pernicious anemia	35-44	0.08	41	49369
281.11	Pernicious anemia	45-54	0.16	211	134871
281.11	Pernicious anemia	55-64	0.24	477	198969
281.11	Pernicious anemia	65-74	0.4	354	87209
618.1	Prolapse of vaginal walls	Total	1.96	9672	484670
618.1	Prolapse of vaginal walls	35-44	0.73	373	50779
618.1	Prolapse of vaginal walls	45-54	1.39	1949	138620
618.1	Prolapse of vaginal walls	55-64	2.28	4764	203775
618.1	Prolapse of vaginal walls	65-74	2.75	2586	91496
647.1	Infections of genitourinary tract during pregnancy	Total	0.07	375	499884
647.1	Infections of genitourinary tract during pregnancy	35-44	0.49	252	51116
647.1	Infections of genitourinary tract during pregnancy	45-54	0.09	121	141596
647.1	Infections of genitourinary tract during pregnancy	55-64	0.0	2	211516
647.1	Infections of genitourinary tract during pregnancy	65-74	0.0	0	95656
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	Total	0.12	559	476419
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	35-44	0.05	24	49915
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	45-54	0.08	111	136328
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	55-64	0.12	241	200585
575.9	Nonspecific abnormal findings on radiological and other examination of biliary tract	65-74	0.2	183	89591
569.0	Other disorders of intestine	Total	1.13	5358	469177
569.0	Other disorders of intestine	35-44	0.49	243	49335
569.0	Other disorders of intestine	45-54	0.78	1059	134325
569.0	Other disorders of intestine	55-64	1.23	2466	197667
569.0	Other disorders of intestine	65-74	1.78	1590	87850
204.12	Lymphoid leukemia, chronic	Total	0.15	751	494261
204.12	Lymphoid leukemia, chronic	35-44	0.02	11	51198
204.12	Lymphoid leukemia, chronic	45-54	0.06	90	140732
204.12	Lymphoid leukemia, chronic	55-64	0.18	368	208694
204.12	Lymphoid leukemia, chronic	65-74	0.3	282	93637
605.0	Erectile dysfunction [ED]	Total	0.16	762	472891
605.0	Erectile dysfunction [ED]	35-44	0.08	42	50327
605.0	Erectile dysfunction [ED]	45-54	0.1	138	137561
605.0	Erectile dysfunction [ED]	55-64	0.17	348	198939
605.0	Erectile dysfunction [ED]	65-74	0.27	234	86064
250.1	Type 1 diabetes	Total	0.81	3808	468659
250.1	Type 1 diabetes	35-44	0.51	256	50183
250.1	Type 1 diabetes	45-54	0.64	873	135840
250.1	Type 1 diabetes	55-64	0.85	1688	196931
250.1	Type 1 diabetes	65-74	1.14	991	85705
262.0	Mineral deficiency NEC	Total	0.09	455	495737
262.0	Mineral deficiency NEC	35-44	0.07	36	51187
262.0	Mineral deficiency NEC	45-54	0.08	109	140762
262.0	Mineral deficiency NEC	55-64	0.1	205	209481
262.0	Mineral deficiency NEC	65-74	0.11	105	94307
222.0	Benign neoplasm of male genital organs	Total	0.04	205	490679
222.0	Benign neoplasm of male genital organs	35-44	0.03	14	51331
222.0	Benign neoplasm of male genital organs	45-54	0.03	41	140865
222.0	Benign neoplasm of male genital organs	55-64	0.05	102	206707
222.0	Benign neoplasm of male genital organs	65-74	0.05	48	91776
227.3	Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)	Total	0.1	494	498117
227.3	Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)	35-44	0.07	38	51326
227.3	Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)	45-54	0.09	128	141219
227.3	Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)	55-64	0.11	226	210435
227.3	Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)	65-74	0.11	102	95137
150.0	Cancer of esophagus	Total	0.22	1060	477326
150.0	Cancer of esophagus	35-44	0.02	11	50774
150.0	Cancer of esophagus	45-54	0.08	116	137994
150.0	Cancer of esophagus	55-64	0.26	529	200318
150.0	Cancer of esophagus	65-74	0.46	404	88240
377.0	Disorders of optic nerve and visual pathways	Total	0.06	302	488734
377.0	Disorders of optic nerve and visual pathways	35-44	0.04	20	51015
377.0	Disorders of optic nerve and visual pathways	45-54	0.04	52	139972
377.0	Disorders of optic nerve and visual pathways	55-64	0.06	132	206218
377.0	Disorders of optic nerve and visual pathways	65-74	0.11	98	91529
440.9	Atherosclerosis of aorta	Total	0.05	250	488142
440.9	Atherosclerosis of aorta	35-44	0.0	1	51100
440.9	Atherosclerosis of aorta	45-54	0.01	19	140019
440.9	Atherosclerosis of aorta	55-64	0.06	121	205978
440.9	Atherosclerosis of aorta	65-74	0.12	109	91045
334.2	Anterior horn cell disease	Total	0.08	364	480324
334.2	Anterior horn cell disease	35-44	0.02	8	50072
334.2	Anterior horn cell disease	45-54	0.05	63	137265
334.2	Anterior horn cell disease	55-64	0.08	167	202814
334.2	Anterior horn cell disease	65-74	0.14	126	90173
170.2	Cancer of connective tissue	Total	0.09	453	499806
170.2	Cancer of connective tissue	35-44	0.05	24	51438
170.2	Cancer of connective tissue	45-54	0.07	106	141642
170.2	Cancer of connective tissue	55-64	0.1	219	211216
170.2	Cancer of connective tissue	65-74	0.11	104	95510
372.0	Disorders of conjunctiva	Total	0.25	1227	486857
372.0	Disorders of conjunctiva	35-44	0.14	72	50723
372.0	Disorders of conjunctiva	45-54	0.21	299	139031
372.0	Disorders of conjunctiva	55-64	0.25	509	205349
372.0	Disorders of conjunctiva	65-74	0.38	347	91754
695.42	Systemic lupus erythematosus	Total	0.11	567	492583
695.42	Systemic lupus erythematosus	35-44	0.1	51	50871
695.42	Systemic lupus erythematosus	45-54	0.13	181	139695
695.42	Systemic lupus erythematosus	55-64	0.11	224	208108
695.42	Systemic lupus erythematosus	65-74	0.12	111	93909
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	Total	0.33	1626	495118
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	35-44	2.05	1007	48079
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	45-54	0.44	613	139878
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	55-64	0.0	6	211505
654.1	Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium	65-74	0.0	0	95656
573.2	Liver replaced by transplant	Total	0.03	146	486179
573.2	Liver replaced by transplant	35-44	0.02	10	50688
573.2	Liver replaced by transplant	45-54	0.03	42	138658
573.2	Liver replaced by transplant	55-64	0.03	65	204988
573.2	Liver replaced by transplant	65-74	0.03	29	91845
526.9	Jaw disease NOS	Total	0.07	340	485832
526.9	Jaw disease NOS	35-44	0.04	19	49484
526.9	Jaw disease NOS	45-54	0.07	97	137277
526.9	Jaw disease NOS	55-64	0.07	148	205889
526.9	Jaw disease NOS	65-74	0.08	76	93182
591.0	Urinary tract infection	Total	3.83	18360	460745
591.0	Urinary tract infection	35-44	1.84	927	49406
591.0	Urinary tract infection	45-54	2.45	3365	133797
591.0	Urinary tract infection	55-64	3.98	8026	193797
591.0	Urinary tract infection	65-74	6.73	6042	83745
201.0	Hodgkin's disease	Total	0.07	362	494261
201.0	Hodgkin's disease	35-44	0.08	42	51198
201.0	Hodgkin's disease	45-54	0.08	109	140732
201.0	Hodgkin's disease	55-64	0.07	146	208694
201.0	Hodgkin's disease	65-74	0.07	65	93637
276.6	Fluid overload	Total	0.2	983	487225
276.6	Fluid overload	35-44	0.06	29	50968
276.6	Fluid overload	45-54	0.1	146	139777
276.6	Fluid overload	55-64	0.21	435	205617
276.6	Fluid overload	65-74	0.41	373	90863
364.2	Corneal edema	Total	0.03	135	482838
364.2	Corneal edema	35-44	0.01	5	51059
364.2	Corneal edema	45-54	0.01	14	139521
364.2	Corneal edema	55-64	0.03	70	203258
364.2	Corneal edema	65-74	0.05	46	89000
599.5	Frequency of urination and polyuria	Total	1.11	5226	466682
599.5	Frequency of urination and polyuria	35-44	0.6	299	49709
599.5	Frequency of urination and polyuria	45-54	0.78	1060	135292
599.5	Frequency of urination and polyuria	55-64	1.2	2381	196302
599.5	Frequency of urination and polyuria	65-74	1.71	1486	85379
378.2	Nystagmus and other irregular eye movements	Total	0.07	336	488734
378.2	Nystagmus and other irregular eye movements	35-44	0.05	26	51015
378.2	Nystagmus and other irregular eye movements	45-54	0.06	83	139972
378.2	Nystagmus and other irregular eye movements	55-64	0.06	133	206218
378.2	Nystagmus and other irregular eye movements	65-74	0.1	94	91529
687.3	Changes in skin texture	Total	0.03	152	492407
687.3	Changes in skin texture	35-44	0.01	6	50740
687.3	Changes in skin texture	45-54	0.02	28	139667
687.3	Changes in skin texture	55-64	0.04	77	208132
687.3	Changes in skin texture	65-74	0.04	41	93868
295.2	Paranoid disorders	Total	0.07	314	441655
295.2	Paranoid disorders	35-44	0.06	29	47941
295.2	Paranoid disorders	45-54	0.09	112	130046
295.2	Paranoid disorders	55-64	0.06	112	184821
295.2	Paranoid disorders	65-74	0.08	61	78847
735.1	Flat foot	Total	0.05	232	485349
735.1	Flat foot	35-44	0.03	14	50782
735.1	Flat foot	45-54	0.03	42	138619
735.1	Flat foot	55-64	0.06	113	204032
735.1	Flat foot	65-74	0.07	63	91916
241.2	Nontoxic multinodular goiter	Total	0.21	999	474858
241.2	Nontoxic multinodular goiter	35-44	0.1	52	50119
241.2	Nontoxic multinodular goiter	45-54	0.16	216	136454
241.2	Nontoxic multinodular goiter	55-64	0.24	487	199504
241.2	Nontoxic multinodular goiter	65-74	0.27	244	88781
636.0	Early or threatened labor; hemorrhage in early pregnancy	Total	0.28	1354	490289
636.0	Early or threatened labor; hemorrhage in early pregnancy	35-44	1.97	916	45538
636.0	Early or threatened labor; hemorrhage in early pregnancy	45-54	0.32	436	137676
636.0	Early or threatened labor; hemorrhage in early pregnancy	55-64	0.0	2	211421
636.0	Early or threatened labor; hemorrhage in early pregnancy	65-74	0.0	0	95654
353.0	Nerve root and plexus disorders	Total	0.33	1573	480141
353.0	Nerve root and plexus disorders	35-44	0.16	81	50233
353.0	Nerve root and plexus disorders	45-54	0.22	305	136936
353.0	Nerve root and plexus disorders	55-64	0.36	720	202009
353.0	Nerve root and plexus disorders	65-74	0.51	467	90963
335.0	Multiple sclerosis	Total	0.36	1756	480324
335.0	Multiple sclerosis	35-44	0.36	181	50072
335.0	Multiple sclerosis	45-54	0.46	629	137265
335.0	Multiple sclerosis	55-64	0.35	720	202814
335.0	Multiple sclerosis	65-74	0.25	226	90173
426.0	Cardiac conduction disorders	Total	0.05	241	458792
426.0	Cardiac conduction disorders	35-44	0.02	11	50067
426.0	Cardiac conduction disorders	45-54	0.02	24	135573
426.0	Cardiac conduction disorders	55-64	0.06	115	192722
426.0	Cardiac conduction disorders	65-74	0.11	91	80430
601.1	Prostatitis	Total	0.19	880	474083
601.1	Prostatitis	35-44	0.06	30	51101
601.1	Prostatitis	45-54	0.11	150	139132
601.1	Prostatitis	55-64	0.22	446	198841
601.1	Prostatitis	65-74	0.3	254	85009
601.4	Balanoposthitis	Total	0.08	380	474083
601.4	Balanoposthitis	35-44	0.04	21	51101
601.4	Balanoposthitis	45-54	0.06	84	139132
601.4	Balanoposthitis	55-64	0.08	163	198841
601.4	Balanoposthitis	65-74	0.13	112	85009
331.1	Hydrocephalus	Total	0.16	762	480324
331.1	Hydrocephalus	35-44	0.1	48	50072
331.1	Hydrocephalus	45-54	0.11	152	137265
331.1	Hydrocephalus	55-64	0.18	356	202814
331.1	Hydrocephalus	65-74	0.23	206	90173
525.0	Other diseases of the teeth and supporting structures	Total	0.77	3781	485832
525.0	Other diseases of the teeth and supporting structures	35-44	0.7	348	49484
525.0	Other diseases of the teeth and supporting structures	45-54	0.74	1021	137277
525.0	Other diseases of the teeth and supporting structures	55-64	0.76	1569	205889
525.0	Other diseases of the teeth and supporting structures	65-74	0.9	843	93182
459.1	Hemorrhage NOS	Total	0.03	132	467602
459.1	Hemorrhage NOS	35-44	0.02	10	50186
459.1	Hemorrhage NOS	45-54	0.01	16	136518
459.1	Hemorrhage NOS	55-64	0.03	59	196669
459.1	Hemorrhage NOS	65-74	0.06	47	84229
287.32	Secondary thrombocytopenia	Total	0.03	130	496348
287.32	Secondary thrombocytopenia	35-44	0.01	7	51166
287.32	Secondary thrombocytopenia	45-54	0.02	23	140910
287.32	Secondary thrombocytopenia	55-64	0.03	56	209767
287.32	Secondary thrombocytopenia	65-74	0.05	44	94505
260.6	Anorexia	Total	0.26	1303	495737
260.6	Anorexia	35-44	0.11	55	51187
260.6	Anorexia	45-54	0.17	243	140762
260.6	Anorexia	55-64	0.27	566	209481
260.6	Anorexia	65-74	0.46	439	94307
420.21	Acute pericarditis	Total	0.06	282	495513
420.21	Acute pericarditis	35-44	0.04	20	51209
420.21	Acute pericarditis	45-54	0.05	68	140894
420.21	Acute pericarditis	55-64	0.06	126	209295
420.21	Acute pericarditis	65-74	0.07	68	94115
764.0	Sciatica	Total	0.4	1979	497290
764.0	Sciatica	35-44	0.28	145	51207
764.0	Sciatica	45-54	0.33	471	140956
764.0	Sciatica	55-64	0.41	861	210173
764.0	Sciatica	65-74	0.53	502	94954
595.0	Hydronephrosis	Total	0.62	3061	489504
595.0	Hydronephrosis	35-44	0.36	183	50690
595.0	Hydronephrosis	45-54	0.44	611	139203
595.0	Hydronephrosis	55-64	0.66	1378	206622
595.0	Hydronephrosis	65-74	0.95	889	92989
433.8	Late effects of cerebrovascular disease	Total	0.41	1999	485596
433.8	Late effects of cerebrovascular disease	35-44	0.14	73	51070
433.8	Late effects of cerebrovascular disease	45-54	0.22	311	139684
433.8	Late effects of cerebrovascular disease	55-64	0.43	880	204931
433.8	Late effects of cerebrovascular disease	65-74	0.81	735	89911
572.0	Ascites (non malignant)	Total	0.5	2462	486179
572.0	Ascites (non malignant)	35-44	0.24	120	50688
572.0	Ascites (non malignant)	45-54	0.36	497	138658
572.0	Ascites (non malignant)	55-64	0.55	1140	204988
572.0	Ascites (non malignant)	65-74	0.76	705	91845
228.0	Hemangioma and lymphangioma, any site	Total	0.43	2134	498294
228.0	Hemangioma and lymphangioma, any site	35-44	0.3	152	51321
228.0	Hemangioma and lymphangioma, any site	45-54	0.36	507	141274
228.0	Hemangioma and lymphangioma, any site	55-64	0.46	978	210540
228.0	Hemangioma and lymphangioma, any site	65-74	0.52	497	95159
411.2	Myocardial infarction	Total	3.65	17263	455461
411.2	Myocardial infarction	35-44	0.73	371	50577
411.2	Myocardial infarction	45-54	1.75	2413	135749
411.2	Myocardial infarction	55-64	4.07	8061	190152
411.2	Myocardial infarction	65-74	7.52	6418	78983
187.0	Cancer of other male genital organs	Total	0.04	209	490679
187.0	Cancer of other male genital organs	35-44	0.03	13	51331
187.0	Cancer of other male genital organs	45-54	0.03	49	140865
187.0	Cancer of other male genital organs	55-64	0.05	108	206707
187.0	Cancer of other male genital organs	65-74	0.04	39	91776
819.0	Skull and face fracture and other intercranial injury	Total	0.28	1380	498860
819.0	Skull and face fracture and other intercranial injury	35-44	0.38	194	51268
819.0	Skull and face fracture and other intercranial injury	45-54	0.33	472	141261
819.0	Skull and face fracture and other intercranial injury	55-64	0.24	514	210939
819.0	Skull and face fracture and other intercranial injury	65-74	0.21	200	95392
