PheCode	Phenotype	Age	Prevalence	Case	Controls
851.0	Complications of transplants and reattached limbs	Total	1.84	8909	476287
851.0	Complications of transplants and reattached limbs	England	1.84	7917	422388
851.0	Complications of transplants and reattached limbs	Scotland	2.24	782	34154
851.0	Complications of transplants and reattached limbs	Wales	1.05	210	19745
496.2	Chronic bronchitis	Total	0.1	463	452084
496.2	Chronic bronchitis	England	0.11	435	399563
496.2	Chronic bronchitis	Scotland	0.05	18	33846
496.2	Chronic bronchitis	Wales	0.05	10	18675
627.3	Postmenopausal atrophic vaginitis	Total	0.33	1552	463077
627.3	Postmenopausal atrophic vaginitis	England	0.34	1391	410816
627.3	Postmenopausal atrophic vaginitis	Scotland	0.31	105	33335
627.3	Postmenopausal atrophic vaginitis	Wales	0.3	56	18926
805.0	Fracture of vertebral column without mention of spinal cord injury	Total	0.1	479	495626
805.0	Fracture of vertebral column without mention of spinal cord injury	England	0.1	432	439482
805.0	Fracture of vertebral column without mention of spinal cord injury	Scotland	0.1	36	35498
805.0	Fracture of vertebral column without mention of spinal cord injury	Wales	0.05	11	20646
70.4	Chronic hepatitis	Total	0.08	393	492293
70.4	Chronic hepatitis	England	0.08	352	436786
70.4	Chronic hepatitis	Scotland	0.08	27	35105
70.4	Chronic hepatitis	Wales	0.07	14	20402
245.21	Chronic lymphocytic thyroiditis	Total	0.06	298	474858
245.21	Chronic lymphocytic thyroiditis	England	0.06	273	420321
245.21	Chronic lymphocytic thyroiditis	Scotland	0.05	19	34885
245.21	Chronic lymphocytic thyroiditis	Wales	0.03	6	19652
870.5	Open wound of lip and mouth	Total	0.11	549	488645
870.5	Open wound of lip and mouth	England	0.12	503	433476
870.5	Open wound of lip and mouth	Scotland	0.08	28	34867
870.5	Open wound of lip and mouth	Wales	0.09	18	20302
259.0	Other endocrine disorders	Total	0.04	174	494804
259.0	Other endocrine disorders	England	0.04	168	438977
259.0	Other endocrine disorders	Scotland	0.01	4	35362
259.0	Other endocrine disorders	Wales	0.01	2	20465
624.1	Dystrophy of female genital tract	Total	0.08	375	488771
624.1	Dystrophy of female genital tract	England	0.08	338	433513
624.1	Dystrophy of female genital tract	Scotland	0.06	21	35021
624.1	Dystrophy of female genital tract	Wales	0.08	16	20237
477.0	Epistaxis or throat hemorrhage	Total	0.72	3447	475549
477.0	Epistaxis or throat hemorrhage	England	0.73	3093	421847
477.0	Epistaxis or throat hemorrhage	Scotland	0.68	232	34033
477.0	Epistaxis or throat hemorrhage	Wales	0.62	122	19669
695.8	Other specified erythematous conditions	Total	0.05	251	494289
695.8	Other specified erythematous conditions	England	0.05	228	438463
695.8	Other specified erythematous conditions	Scotland	0.04	15	35347
695.8	Other specified erythematous conditions	Wales	0.04	8	20479
562.1	Diverticulosis	Total	9.4	40964	394601
562.1	Diverticulosis	England	9.62	37081	348434
562.1	Diverticulosis	Scotland	7.93	2515	29182
562.1	Diverticulosis	Wales	7.45	1368	16985
961.1	Poisoning/allergy of sulfonamides	Total	0.27	1244	461001
961.1	Poisoning/allergy of sulfonamides	England	0.27	1111	408001
961.1	Poisoning/allergy of sulfonamides	Scotland	0.14	48	34601
961.1	Poisoning/allergy of sulfonamides	Wales	0.46	85	18399
990.0	Effects radiation NOS	Total	1.15	5713	490223
990.0	Effects radiation NOS	England	1.21	5332	434763
990.0	Effects radiation NOS	Scotland	0.26	93	35175
990.0	Effects radiation NOS	Wales	1.4	288	20285
952.0	Spinal cord injury without evidence of spinal bone injury	Total	0.03	126	500302
952.0	Spinal cord injury without evidence of spinal bone injury	England	0.03	119	443942
952.0	Spinal cord injury without evidence of spinal bone injury	Scotland	0.01	3	35652
952.0	Spinal cord injury without evidence of spinal bone injury	Wales	0.02	4	20708
187.1	Malignant neoplasm of unspecified male genital organ	Total	0.02	102	490679
187.1	Malignant neoplasm of unspecified male genital organ	England	0.02	86	435333
187.1	Malignant neoplasm of unspecified male genital organ	Scotland	0.03	11	35028
187.1	Malignant neoplasm of unspecified male genital organ	Wales	0.02	5	20318
395.6	Heart valve replaced	Total	0.47	2294	489731
395.6	Heart valve replaced	England	0.47	2046	434327
395.6	Heart valve replaced	Scotland	0.35	123	35121
395.6	Heart valve replaced	Wales	0.61	125	20283
727.7	Contracture of tendon (sheath)	Total	0.04	172	470973
727.7	Contracture of tendon (sheath)	England	0.04	156	416781
727.7	Contracture of tendon (sheath)	Scotland	0.02	7	34400
727.7	Contracture of tendon (sheath)	Wales	0.05	9	19792
579.8	Nonspecific abnormal findings in stool contents	Total	0.61	2869	466397
579.8	Nonspecific abnormal findings in stool contents	England	0.61	2558	413853
579.8	Nonspecific abnormal findings in stool contents	Scotland	0.56	187	33313
579.8	Nonspecific abnormal findings in stool contents	Wales	0.64	124	19231
433.2	Occlusion of cerebral arteries	Total	0.92	4496	485596
433.2	Occlusion of cerebral arteries	England	0.92	4005	430981
433.2	Occlusion of cerebral arteries	Scotland	0.96	336	34498
433.2	Occlusion of cerebral arteries	Wales	0.76	155	20117
53.0	Herpes zoster	Total	0.11	525	492293
53.0	Herpes zoster	England	0.11	465	436786
53.0	Herpes zoster	Scotland	0.12	42	35105
53.0	Herpes zoster	Wales	0.09	18	20402
349.0	Other and unspecified disorders of the nervous system	Total	0.12	589	480324
349.0	Other and unspecified disorders of the nervous system	England	0.12	522	425910
349.0	Other and unspecified disorders of the nervous system	Scotland	0.12	43	34483
349.0	Other and unspecified disorders of the nervous system	Wales	0.12	24	19931
365.0	Glaucoma	Total	1.2	5848	482838
365.0	Glaucoma	England	1.26	5471	427807
365.0	Glaucoma	Scotland	0.48	170	34924
365.0	Glaucoma	Wales	1.02	207	20107
253.2	Pituitary hypofunction	Total	0.08	402	494804
253.2	Pituitary hypofunction	England	0.08	351	438977
253.2	Pituitary hypofunction	Scotland	0.07	25	35362
253.2	Pituitary hypofunction	Wales	0.13	26	20465
340.0	Migraine	Total	0.85	4156	485693
340.0	Migraine	England	0.87	3779	430758
340.0	Migraine	Scotland	0.61	215	34829
340.0	Migraine	Wales	0.8	162	20106
550.0	Abdominal hernia	Total	1.16	5087	434812
550.0	Abdominal hernia	England	1.17	4545	384456
550.0	Abdominal hernia	Scotland	1.07	347	31988
550.0	Abdominal hernia	Wales	1.05	195	18368
613.8	Other specified disorders of breast	Total	0.09	455	498194
613.8	Other specified disorders of breast	England	0.09	400	442115
613.8	Other specified disorders of breast	Scotland	0.07	24	35487
613.8	Other specified disorders of breast	Wales	0.15	31	20592
367.8	Hypermetropia	Total	0.08	397	496505
367.8	Hypermetropia	England	0.09	385	440372
367.8	Hypermetropia	Scotland	0.02	6	35558
367.8	Hypermetropia	Wales	0.03	6	20575
348.4	Cerebral cysts	Total	0.04	202	480324
348.4	Cerebral cysts	England	0.04	181	425910
348.4	Cerebral cysts	Scotland	0.03	10	34483
348.4	Cerebral cysts	Wales	0.06	11	19931
361.2	Retinoschisis and retinal cysts	Total	0.02	110	482838
361.2	Retinoschisis and retinal cysts	England	0.03	107	427807
361.2	Retinoschisis and retinal cysts	Scotland	0.0	1	34924
361.2	Retinoschisis and retinal cysts	Wales	0.01	2	20107
519.9	Symptoms involving respiratory system and other chest symptoms	Total	0.09	423	485913
519.9	Symptoms involving respiratory system and other chest symptoms	England	0.09	396	431307
519.9	Symptoms involving respiratory system and other chest symptoms	Scotland	0.03	12	34457
519.9	Symptoms involving respiratory system and other chest symptoms	Wales	0.07	15	20149
345.12	Partial epilepsy	Total	0.09	415	480324
345.12	Partial epilepsy	England	0.09	383	425910
345.12	Partial epilepsy	Scotland	0.03	11	34483
345.12	Partial epilepsy	Wales	0.11	21	19931
300.12	Agorophobia, social phobia, and panic disorder	Total	0.28	1256	441655
300.12	Agorophobia, social phobia, and panic disorder	England	0.31	1188	388188
300.12	Agorophobia, social phobia, and panic disorder	Scotland	0.06	21	34823
300.12	Agorophobia, social phobia, and panic disorder	Wales	0.25	47	18644
276.42	Alkalosis	Total	0.05	234	487225
276.42	Alkalosis	England	0.05	226	431890
276.42	Alkalosis	Scotland	0.01	4	35034
276.42	Alkalosis	Wales	0.02	4	20301
619.5	Noninflammatory disorders of vulva and perineum	Total	0.36	1784	488638
619.5	Noninflammatory disorders of vulva and perineum	England	0.37	1612	433556
619.5	Noninflammatory disorders of vulva and perineum	Scotland	0.28	99	35142
619.5	Noninflammatory disorders of vulva and perineum	Wales	0.36	73	19940
379.2	Disorders of vitreous body	Total	0.42	2085	488734
379.2	Disorders of vitreous body	England	0.45	1953	433154
379.2	Disorders of vitreous body	Scotland	0.2	72	35232
379.2	Disorders of vitreous body	Wales	0.29	60	20348
368.2	Diplopia and disorders of binocular vision	Total	0.22	1073	495265
368.2	Diplopia and disorders of binocular vision	England	0.22	990	439251
368.2	Diplopia and disorders of binocular vision	Scotland	0.12	43	35494
368.2	Diplopia and disorders of binocular vision	Wales	0.19	40	20520
500.0	Lung disease due to external agents	Total	0.03	163	482092
500.0	Lung disease due to external agents	England	0.03	148	427822
500.0	Lung disease due to external agents	Scotland	0.03	10	34254
500.0	Lung disease due to external agents	Wales	0.02	5	20016
334.1	Spinocerebellar disease	Total	0.04	199	480324
334.1	Spinocerebellar disease	England	0.04	175	425910
334.1	Spinocerebellar disease	Scotland	0.05	16	34483
334.1	Spinocerebellar disease	Wales	0.04	8	19931
284.0	Aplastic anemia	Total	0.15	709	470418
284.0	Aplastic anemia	England	0.15	644	416771
284.0	Aplastic anemia	Scotland	0.12	41	34088
284.0	Aplastic anemia	Wales	0.12	24	19559
317.0	Alcohol-related disorders	Total	1.69	7863	458340
317.0	Alcohol-related disorders	England	1.68	6914	405356
317.0	Alcohol-related disorders	Scotland	2.08	721	33888
317.0	Alcohol-related disorders	Wales	1.18	228	19096
350.2	Abnormality of gait	Total	0.64	3199	495496
350.2	Abnormality of gait	England	0.65	2854	439607
350.2	Abnormality of gait	Scotland	0.71	254	35330
350.2	Abnormality of gait	Wales	0.44	91	20559
363.3	Chorioretinal scars	Total	0.03	125	482838
363.3	Chorioretinal scars	England	0.03	119	427807
363.3	Chorioretinal scars	Scotland	0.0	0	34924
363.3	Chorioretinal scars	Wales	0.03	6	20107
303.4	Somatoform disorder	Total	0.04	175	441655
303.4	Somatoform disorder	England	0.04	156	388188
303.4	Somatoform disorder	Scotland	0.04	15	34823
303.4	Somatoform disorder	Wales	0.02	4	18644
306.0	Other mental disorder	Total	9.4	45848	441655
306.0	Other mental disorder	England	10.17	43967	388188
306.0	Other mental disorder	Scotland	0.72	254	34823
306.0	Other mental disorder	Wales	8.03	1627	18644
771.1	Swelling of limb	Total	0.23	1162	498117
771.1	Swelling of limb	England	0.25	1106	441901
771.1	Swelling of limb	Scotland	0.11	39	35577
771.1	Swelling of limb	Wales	0.08	17	20639
577.1	Acute pancreatitis	Total	0.35	1749	497285
577.1	Acute pancreatitis	England	0.34	1499	441288
577.1	Acute pancreatitis	Scotland	0.45	160	35419
577.1	Acute pancreatitis	Wales	0.44	90	20578
550.3	Femoral hernia	Total	0.2	873	434812
550.3	Femoral hernia	England	0.2	783	384456
550.3	Femoral hernia	Scotland	0.18	59	31988
550.3	Femoral hernia	Wales	0.17	31	18368
198.4	Secondary malignant neoplasm of liver	Total	0.95	4292	447279
198.4	Secondary malignant neoplasm of liver	England	0.94	3767	395829
198.4	Secondary malignant neoplasm of liver	Scotland	0.99	328	32720
198.4	Secondary malignant neoplasm of liver	Wales	1.04	197	18730
701.0	Other hypertrophic and atrophic conditions of skin	Total	0.46	2277	493586
701.0	Other hypertrophic and atrophic conditions of skin	England	0.47	2080	437774
701.0	Other hypertrophic and atrophic conditions of skin	Scotland	0.25	87	35395
701.0	Other hypertrophic and atrophic conditions of skin	Wales	0.54	110	20417
627.2	Symptomatic menopause	Total	0.05	232	463077
627.2	Symptomatic menopause	England	0.05	221	410816
627.2	Symptomatic menopause	Scotland	0.01	5	33335
627.2	Symptomatic menopause	Wales	0.03	6	18926
165.1	Cancer of bronchus; lung	Total	0.74	3719	496092
165.1	Cancer of bronchus; lung	England	0.73	3222	440288
165.1	Cancer of bronchus; lung	Scotland	1.02	363	35249
165.1	Cancer of bronchus; lung	Wales	0.65	134	20555
870.4	Open wound of nose and sinus	Total	0.07	359	488645
870.4	Open wound of nose and sinus	England	0.08	332	433476
870.4	Open wound of nose and sinus	Scotland	0.06	21	34867
870.4	Open wound of nose and sinus	Wales	0.03	6	20302
715.0	Other inflammatory spondylopathies	Total	0.11	531	494646
715.0	Other inflammatory spondylopathies	England	0.12	518	438509
715.0	Other inflammatory spondylopathies	Scotland	0.01	2	35575
715.0	Other inflammatory spondylopathies	Wales	0.05	11	20562
350.3	Lack of coordination	Total	0.11	533	495496
350.3	Lack of coordination	England	0.11	493	439607
350.3	Lack of coordination	Scotland	0.05	19	35330
350.3	Lack of coordination	Wales	0.1	21	20559
458.2	Iatrogenic hypotension	Total	0.08	362	467602
458.2	Iatrogenic hypotension	England	0.08	321	413927
458.2	Iatrogenic hypotension	Scotland	0.09	32	34312
458.2	Iatrogenic hypotension	Wales	0.05	9	19363
520.2	Disturbances in tooth eruption	Total	0.52	2548	485832
520.2	Disturbances in tooth eruption	England	0.54	2347	430313
520.2	Disturbances in tooth eruption	Scotland	0.42	148	35167
520.2	Disturbances in tooth eruption	Wales	0.26	53	20352
362.31	Separation of retinal layers	Total	0.03	141	481288
362.31	Separation of retinal layers	England	0.03	137	426355
362.31	Separation of retinal layers	Scotland	0.01	2	34888
362.31	Separation of retinal layers	Wales	0.01	2	20045
352.2	Facial nerve disorders [CN7]	Total	0.26	1251	480141
352.2	Facial nerve disorders [CN7]	England	0.27	1132	425702
352.2	Facial nerve disorders [CN7]	Scotland	0.18	62	34609
352.2	Facial nerve disorders [CN7]	Wales	0.29	57	19830
727.0	Other disorders of synovium, tendon, and bursa	Total	0.27	1293	470973
727.0	Other disorders of synovium, tendon, and bursa	England	0.29	1227	416781
727.0	Other disorders of synovium, tendon, and bursa	Scotland	0.12	43	34400
727.0	Other disorders of synovium, tendon, and bursa	Wales	0.12	23	19792
701.5	Abnormal granulation tissue	Total	0.13	622	493586
701.5	Abnormal granulation tissue	England	0.13	568	437774
701.5	Abnormal granulation tissue	Scotland	0.08	28	35395
701.5	Abnormal granulation tissue	Wales	0.13	26	20417
366.0	Cataract	Total	5.45	26878	466454
366.0	Cataract	England	5.4	23591	413645
366.0	Cataract	Scotland	6.73	2393	33175
366.0	Cataract	Wales	4.36	894	19634
281.13	Folate-deficiency anemia	Total	0.07	308	470418
281.13	Folate-deficiency anemia	England	0.07	278	416771
281.13	Folate-deficiency anemia	Scotland	0.06	20	34088
281.13	Folate-deficiency anemia	Wales	0.05	10	19559
599.4	Urinary incontinence	Total	2.48	11879	466682
599.4	Urinary incontinence	England	2.53	10739	413734
599.4	Urinary incontinence	Scotland	2.16	739	33421
599.4	Urinary incontinence	Wales	2.01	401	19527
251.1	Hypoglycemia	Total	0.35	1619	465073
251.1	Hypoglycemia	England	0.35	1467	411793
251.1	Hypoglycemia	Scotland	0.25	85	34064
251.1	Hypoglycemia	Wales	0.35	67	19216
577.2	Chronic pancreatitis	Total	0.15	736	497285
577.2	Chronic pancreatitis	England	0.15	673	441288
577.2	Chronic pancreatitis	Scotland	0.12	43	35419
577.2	Chronic pancreatitis	Wales	0.1	20	20578
184.11	Malignant neoplasm of ovary	Total	0.28	1330	476572
184.11	Malignant neoplasm of ovary	England	0.27	1159	422797
184.11	Malignant neoplasm of ovary	Scotland	0.3	102	34062
184.11	Malignant neoplasm of ovary	Wales	0.35	69	19713
333.4	Torsion dystonia	Total	0.08	389	480324
333.4	Torsion dystonia	England	0.09	368	425910
333.4	Torsion dystonia	Scotland	0.03	9	34483
333.4	Torsion dystonia	Wales	0.06	12	19931
451.0	Phlebitis and thrombophlebitis	Total	0.12	518	449158
451.0	Phlebitis and thrombophlebitis	England	0.12	475	398385
451.0	Phlebitis and thrombophlebitis	Scotland	0.08	26	32456
451.0	Phlebitis and thrombophlebitis	Wales	0.09	17	18317
290.12	Dementia with cerebral degenerations	Total	0.02	112	489014
290.12	Dementia with cerebral degenerations	England	0.02	100	433723
290.12	Dementia with cerebral degenerations	Scotland	0.03	10	34965
290.12	Dementia with cerebral degenerations	Wales	0.01	2	20326
208.0	Benign neoplasm of colon	Total	6.16	30590	466083
208.0	Benign neoplasm of colon	England	6.32	27845	413015
208.0	Benign neoplasm of colon	Scotland	4.71	1660	33609
208.0	Benign neoplasm of colon	Wales	5.28	1085	19459
612.2	Hypertrophy of breast (Gynecomastia)	Total	0.21	1051	491692
612.2	Hypertrophy of breast (Gynecomastia)	England	0.22	960	436315
612.2	Hypertrophy of breast (Gynecomastia)	Scotland	0.16	57	34985
612.2	Hypertrophy of breast (Gynecomastia)	Wales	0.17	34	20392
257.1	Testicular hypofunction	Total	0.05	238	494804
257.1	Testicular hypofunction	England	0.05	212	438977
257.1	Testicular hypofunction	Scotland	0.05	16	35362
257.1	Testicular hypofunction	Wales	0.05	10	20465
459.0	Other disorders of circulatory system	Total	0.04	201	467602
459.0	Other disorders of circulatory system	England	0.04	177	413927
459.0	Other disorders of circulatory system	Scotland	0.05	18	34312
459.0	Other disorders of circulatory system	Wales	0.03	6	19363
277.0	Other disorders of metabolism	Total	0.3	1491	498010
277.0	Other disorders of metabolism	England	0.31	1373	441844
277.0	Other disorders of metabolism	Scotland	0.19	67	35546
277.0	Other disorders of metabolism	Wales	0.25	51	20620
500.1	Extrinsic allergic alveolitis	Total	0.02	120	482092
