PheCode	Phenotype	Age	Prevalence	Case	Controls
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	Asian	0.07	7	9804
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	Black	0.09	7	7995
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	Chinese	0.13	2	1565
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	Mixed	0.1	3	2898
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	Other	0.03	2	6406
671.0	Venous/cerebrovascular complications embolism in pregnancy and the puerperium	White	0.05	241	471077
365.2	Primary angle-closure glaucoma	Total	0.23	1089	482838
365.2	Primary angle-closure glaucoma	Asian	0.2	19	9402
365.2	Primary angle-closure glaucoma	Black	0.13	10	7645
365.2	Primary angle-closure glaucoma	Chinese	0.26	4	1531
365.2	Primary angle-closure glaucoma	Mixed	0.07	2	2825
365.2	Primary angle-closure glaucoma	Other	0.27	17	6186
365.2	Primary angle-closure glaucoma	White	0.23	1037	455249
256.4	Polycystic ovaries	Total	0.06	318	494804
256.4	Polycystic ovaries	Asian	0.14	14	9668
256.4	Polycystic ovaries	Black	0.17	13	7859
256.4	Polycystic ovaries	Chinese	0.19	3	1554
256.4	Polycystic ovaries	Mixed	0.24	7	2878
256.4	Polycystic ovaries	Other	0.19	12	6321
256.4	Polycystic ovaries	White	0.06	269	466524
285.2	Anemia of chronic disease	Total	0.1	468	470418
285.2	Anemia of chronic disease	Asian	0.1	9	8776
285.2	Anemia of chronic disease	Black	0.13	9	6955
285.2	Anemia of chronic disease	Chinese	0.0	0	1495
285.2	Anemia of chronic disease	Mixed	0.0	0	2702
285.2	Anemia of chronic disease	Other	0.19	11	5923
285.2	Anemia of chronic disease	White	0.1	439	444567
290.2	Delirium due to conditions classified elsewhere	Total	0.33	1598	489014
290.2	Delirium due to conditions classified elsewhere	Asian	0.24	23	9629
290.2	Delirium due to conditions classified elsewhere	Black	0.25	20	7839
290.2	Delirium due to conditions classified elsewhere	Chinese	0.13	2	1560
290.2	Delirium due to conditions classified elsewhere	Mixed	0.14	4	2845
290.2	Delirium due to conditions classified elsewhere	Other	0.29	18	6249
290.2	Delirium due to conditions classified elsewhere	White	0.33	1531	460892
212.0	Benign neoplasm of respiratory and intrathoracic organs	Total	0.1	493	499935
212.0	Benign neoplasm of respiratory and intrathoracic organs	Asian	0.09	9	9814
212.0	Benign neoplasm of respiratory and intrathoracic organs	Black	0.12	10	8009
212.0	Benign neoplasm of respiratory and intrathoracic organs	Chinese	0.13	2	1567
212.0	Benign neoplasm of respiratory and intrathoracic organs	Mixed	0.28	8	2900
212.0	Benign neoplasm of respiratory and intrathoracic organs	Other	0.14	9	6413
212.0	Benign neoplasm of respiratory and intrathoracic organs	White	0.1	455	471232
253.11	Acromegaly and gigantism	Total	0.03	133	494804
253.11	Acromegaly and gigantism	Asian	0.02	2	9668
253.11	Acromegaly and gigantism	Black	0.06	5	7859
253.11	Acromegaly and gigantism	Chinese	0.0	0	1554
253.11	Acromegaly and gigantism	Mixed	0.0	0	2878
253.11	Acromegaly and gigantism	Other	0.03	2	6321
253.11	Acromegaly and gigantism	White	0.03	124	466524
359.2	Myopathy	Total	0.07	369	497291
359.2	Myopathy	Asian	0.09	9	9776
359.2	Myopathy	Black	0.1	8	7969
359.2	Myopathy	Chinese	0.0	0	1563
359.2	Myopathy	Mixed	0.14	4	2887
359.2	Myopathy	Other	0.13	8	6371
359.2	Myopathy	White	0.07	340	468725
530.11	GERD	Total	5.05	23564	442592
530.11	GERD	Asian	5.62	513	8611
530.11	GERD	Black	4.7	358	7262
530.11	GERD	Chinese	3.2	48	1451
530.11	GERD	Mixed	4.55	125	2624
530.11	GERD	Other	5.07	307	5743
530.11	GERD	White	5.06	22213	416901
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Total	0.12	606	494646
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Asian	0.2	19	9682
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Black	0.19	15	7931
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Chinese	0.13	2	1558
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Mixed	0.07	2	2881
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	Other	0.13	8	6346
714.0	Rheumatoid arthritis and other inflammatory polyarthropathies	White	0.12	560	466248
341.0	Other demyelinating diseases of central nervous system	Total	0.07	317	480324
341.0	Other demyelinating diseases of central nervous system	Asian	0.04	4	9490
341.0	Other demyelinating diseases of central nervous system	Black	0.09	7	7710
341.0	Other demyelinating diseases of central nervous system	Chinese	0.0	0	1537
341.0	Other demyelinating diseases of central nervous system	Mixed	0.11	3	2810
341.0	Other demyelinating diseases of central nervous system	Other	0.05	3	6184
341.0	Other demyelinating diseases of central nervous system	White	0.07	300	452593
577.0	Diseases of pancreas	Total	0.18	900	497285
577.0	Diseases of pancreas	Asian	0.11	11	9769
577.0	Diseases of pancreas	Black	0.2	16	7979
577.0	Diseases of pancreas	Chinese	0.06	1	1565
577.0	Diseases of pancreas	Mixed	0.24	7	2896
577.0	Diseases of pancreas	Other	0.17	11	6389
577.0	Diseases of pancreas	White	0.18	854	468687
151.0	Cancer of stomach	Total	0.18	854	477326
151.0	Cancer of stomach	Asian	0.14	13	9486
151.0	Cancer of stomach	Black	0.19	15	7806
151.0	Cancer of stomach	Chinese	0.13	2	1517
151.0	Cancer of stomach	Mixed	0.07	2	2813
151.0	Cancer of stomach	Other	0.15	9	6175
151.0	Cancer of stomach	White	0.18	813	449529
871.4	Open wound of toe(s)	Total	0.02	111	488645
871.4	Open wound of toe(s)	Asian	0.0	0	9640
871.4	Open wound of toe(s)	Black	0.01	1	7893
871.4	Open wound of toe(s)	Chinese	0.0	0	1557
871.4	Open wound of toe(s)	Mixed	0.0	0	2843
871.4	Open wound of toe(s)	Other	0.02	1	6297
871.4	Open wound of toe(s)	White	0.02	109	460415
381.11	Suppurative and unspecified otitis media	Total	0.21	1046	495303
381.11	Suppurative and unspecified otitis media	Asian	0.29	28	9683
381.11	Suppurative and unspecified otitis media	Black	0.08	6	7975
381.11	Suppurative and unspecified otitis media	Chinese	0.26	4	1548
381.11	Suppurative and unspecified otitis media	Mixed	0.21	6	2887
381.11	Suppurative and unspecified otitis media	Other	0.24	15	6354
381.11	Suppurative and unspecified otitis media	White	0.21	987	466856
283.1	Autoimmune hemolytic anemias	Total	0.03	163	470418
283.1	Autoimmune hemolytic anemias	Asian	0.05	4	8776
283.1	Autoimmune hemolytic anemias	Black	0.0	0	6955
283.1	Autoimmune hemolytic anemias	Chinese	0.0	0	1495
283.1	Autoimmune hemolytic anemias	Mixed	0.04	1	2702
283.1	Autoimmune hemolytic anemias	Other	0.03	2	5923
283.1	Autoimmune hemolytic anemias	White	0.04	156	444567
426.2	Atrioventricular [AV] block	Total	0.04	197	458792
426.2	Atrioventricular [AV] block	Asian	0.05	5	9129
426.2	Atrioventricular [AV] block	Black	0.08	6	7555
426.2	Atrioventricular [AV] block	Chinese	0.0	0	1498
426.2	Atrioventricular [AV] block	Mixed	0.0	0	2744
426.2	Atrioventricular [AV] block	Other	0.02	1	5953
426.2	Atrioventricular [AV] block	White	0.04	185	431913
614.33	Pelvic inflammatory disease, NOS	Total	0.08	385	489046
614.33	Pelvic inflammatory disease, NOS	Asian	0.04	4	9621
614.33	Pelvic inflammatory disease, NOS	Black	0.26	20	7709
614.33	Pelvic inflammatory disease, NOS	Chinese	0.0	0	1530
614.33	Pelvic inflammatory disease, NOS	Mixed	0.14	4	2798
614.33	Pelvic inflammatory disease, NOS	Other	0.11	7	6257
614.33	Pelvic inflammatory disease, NOS	White	0.08	350	461131
401.1	Essential hypertension	Total	22.51	112399	386883
401.1	Essential hypertension	Asian	29.24	2866	6934
401.1	Essential hypertension	Black	29.24	2339	5659
401.1	Essential hypertension	Chinese	15.08	236	1329
401.1	Essential hypertension	Mixed	18.58	538	2358
401.1	Essential hypertension	Other	24.22	1550	4850
401.1	Essential hypertension	White	22.28	104870	365753
740.11	Osteoarthrosis, localized, primary	Total	2.43	11660	468627
740.11	Osteoarthrosis, localized, primary	Asian	1.46	140	9451
740.11	Osteoarthrosis, localized, primary	Black	1.59	124	7698
740.11	Osteoarthrosis, localized, primary	Chinese	0.97	15	1534
740.11	Osteoarthrosis, localized, primary	Mixed	1.64	46	2764
740.11	Osteoarthrosis, localized, primary	Other	1.88	117	6123
740.11	Osteoarthrosis, localized, primary	White	2.48	11218	441057
798.0	Malaise and fatigue	Total	0.87	4340	495313
798.0	Malaise and fatigue	Asian	1.09	107	9713
798.0	Malaise and fatigue	Black	1.05	84	7926
798.0	Malaise and fatigue	Chinese	0.38	6	1563
798.0	Malaise and fatigue	Mixed	1.21	35	2865
798.0	Malaise and fatigue	Other	1.0	64	6344
798.0	Malaise and fatigue	White	0.86	4044	466902
370.1	Corneal ulcer	Total	0.04	214	486857
370.1	Corneal ulcer	Asian	0.02	2	9489
370.1	Corneal ulcer	Black	0.04	3	7733
370.1	Corneal ulcer	Chinese	0.0	0	1536
370.1	Corneal ulcer	Mixed	0.04	1	2846
370.1	Corneal ulcer	Other	0.06	4	6218
370.1	Corneal ulcer	White	0.04	204	459035
528.5	Diseases of lips	Total	0.19	957	492610
528.5	Diseases of lips	Asian	0.11	11	9671
528.5	Diseases of lips	Black	0.1	8	7916
528.5	Diseases of lips	Chinese	0.06	1	1553
528.5	Diseases of lips	Mixed	0.31	9	2861
528.5	Diseases of lips	Other	0.13	8	6339
528.5	Diseases of lips	White	0.2	920	464270
741.2	Stiffness of joint	Total	0.03	142	497806
741.2	Stiffness of joint	Asian	0.05	5	9766
741.2	Stiffness of joint	Black	0.0	0	7968
741.2	Stiffness of joint	Chinese	0.0	0	1565
741.2	Stiffness of joint	Mixed	0.03	1	2895
741.2	Stiffness of joint	Other	0.02	1	6390
741.2	Stiffness of joint	White	0.03	135	469222
722.7	Intervertebral disc disorder with myelopathy	Total	0.12	577	487642
722.7	Intervertebral disc disorder with myelopathy	Asian	0.05	5	9558
722.7	Intervertebral disc disorder with myelopathy	Black	0.23	18	7799
722.7	Intervertebral disc disorder with myelopathy	Chinese	0.0	0	1549
722.7	Intervertebral disc disorder with myelopathy	Mixed	0.07	2	2837
722.7	Intervertebral disc disorder with myelopathy	Other	0.11	7	6259
722.7	Intervertebral disc disorder with myelopathy	White	0.12	545	459640
250.22	Type 2 diabetes with renal manifestations	Total	0.08	392	468659
250.22	Type 2 diabetes with renal manifestations	Asian	0.45	36	8014
250.22	Type 2 diabetes with renal manifestations	Black	0.43	30	7009
250.22	Type 2 diabetes with renal manifestations	Chinese	0.07	1	1485
250.22	Type 2 diabetes with renal manifestations	Mixed	0.07	2	2719
250.22	Type 2 diabetes with renal manifestations	Other	0.26	15	5729
250.22	Type 2 diabetes with renal manifestations	White	0.07	308	443703
270.35	Macroglobulinemia	Total	0.02	109	499210
270.35	Macroglobulinemia	Asian	0.0	0	9786
270.35	Macroglobulinemia	Black	0.0	0	7978
270.35	Macroglobulinemia	Chinese	0.0	0	1566
270.35	Macroglobulinemia	Mixed	0.0	0	2904
270.35	Macroglobulinemia	Other	0.05	3	6408
270.35	Macroglobulinemia	White	0.02	106	470568
414.0	Other forms of chronic heart disease	Total	0.7	3220	455461
414.0	Other forms of chronic heart disease	Asian	0.84	71	8404
414.0	Other forms of chronic heart disease	Black	0.37	28	7536
414.0	Other forms of chronic heart disease	Chinese	0.13	2	1509
414.0	Other forms of chronic heart disease	Mixed	0.55	15	2724
414.0	Other forms of chronic heart disease	Other	0.51	30	5821
414.0	Other forms of chronic heart disease	White	0.71	3074	429467
223.0	Benign neoplasm of kidney and other urinary organs	Total	0.06	267	451142
223.0	Benign neoplasm of kidney and other urinary organs	Asian	0.03	3	8911
223.0	Benign neoplasm of kidney and other urinary organs	Black	0.09	6	6674
223.0	Benign neoplasm of kidney and other urinary organs	Chinese	0.07	1	1415
223.0	Benign neoplasm of kidney and other urinary organs	Mixed	0.12	3	2551
223.0	Benign neoplasm of kidney and other urinary organs	Other	0.07	4	5742
223.0	Benign neoplasm of kidney and other urinary organs	White	0.06	250	425849
440.2	Atherosclerosis of the extremities	Total	0.13	655	488142
440.2	Atherosclerosis of the extremities	Asian	0.08	8	9625
440.2	Atherosclerosis of the extremities	Black	0.06	5	7884
440.2	Atherosclerosis of the extremities	Chinese	0.0	0	1550
440.2	Atherosclerosis of the extremities	Mixed	0.1	3	2858
440.2	Atherosclerosis of the extremities	Other	0.06	4	6275
440.2	Atherosclerosis of the extremities	White	0.14	635	459950
384.0	Other disorders of tympanic membrane	Total	0.1	482	495303
384.0	Other disorders of tympanic membrane	Asian	0.1	10	9683
384.0	Other disorders of tympanic membrane	Black	0.04	3	7975
384.0	Other disorders of tympanic membrane	Chinese	0.0	0	1548
384.0	Other disorders of tympanic membrane	Mixed	0.1	3	2887
384.0	Other disorders of tympanic membrane	Other	0.13	8	6354
384.0	Other disorders of tympanic membrane	White	0.1	458	466856
480.0	Pneumonia	Total	1.32	6449	483389
480.0	Pneumonia	Asian	1.33	128	9481
480.0	Pneumonia	Black	1.24	98	7777
480.0	Pneumonia	Chinese	0.45	7	1546
480.0	Pneumonia	Mixed	1.12	32	2829
480.0	Pneumonia	Other	1.37	86	6182
480.0	Pneumonia	White	1.32	6098	455574
949.0	Allergies, other	Total	0.12	605	494278
949.0	Allergies, other	Asian	0.18	17	9686
949.0	Allergies, other	Black	0.23	18	7918
949.0	Allergies, other	Chinese	0.06	1	1551
949.0	Allergies, other	Mixed	0.24	7	2864
949.0	Allergies, other	Other	0.22	14	6332
949.0	Allergies, other	White	0.12	548	465927
681.0	Superficial cellulitis and abscess	Total	0.15	727	484382
681.0	Superficial cellulitis and abscess	Asian	0.13	12	9484
681.0	Superficial cellulitis and abscess	Black	0.06	5	7768
681.0	Superficial cellulitis and abscess	Chinese	0.0	0	1554
681.0	Superficial cellulitis and abscess	Mixed	0.11	3	2827
681.0	Superficial cellulitis and abscess	Other	0.1	6	6232
681.0	Superficial cellulitis and abscess	White	0.15	701	456517
446.5	Giant cell arteritis	Total	0.13	613	488142
446.5	Giant cell arteritis	Asian	0.11	11	9625
446.5	Giant cell arteritis	Black	0.08	6	7884
446.5	Giant cell arteritis	Chinese	0.06	1	1550
446.5	Giant cell arteritis	Mixed	0.0	0	2858
446.5	Giant cell arteritis	Other	0.11	7	6275
446.5	Giant cell arteritis	White	0.13	588	459950
695.9	Unspecified erythematous condition	Total	0.15	729	494289
695.9	Unspecified erythematous condition	Asian	0.18	17	9638
695.9	Unspecified erythematous condition	Black	0.05	4	7871
695.9	Unspecified erythematous condition	Chinese	0.13	2	1549
695.9	Unspecified erythematous condition	Mixed	0.07	2	2873
695.9	Unspecified erythematous condition	Other	0.13	8	6340
695.9	Unspecified erythematous condition	White	0.15	696	466018
117.4	Aspergillosis	Total	0.05	247	496017
117.4	Aspergillosis	Asian	0.03	3	9738
117.4	Aspergillosis	Black	0.04	3	7939
117.4	Aspergillosis	Chinese	0.0	0	1560
117.4	Aspergillosis	Mixed	0.0	0	2881
117.4	Aspergillosis	Other	0.05	3	6364
117.4	Aspergillosis	White	0.05	238	467535
695.41	Cutaneous lupus erythematosus	Total	0.05	228	492583
695.41	Cutaneous lupus erythematosus	Asian	0.11	11	9632
695.41	Cutaneous lupus erythematosus	Black	0.24	19	7857
695.41	Cutaneous lupus erythematosus	Chinese	0.0	0	1549
695.41	Cutaneous lupus erythematosus	Mixed	0.07	2	2860
695.41	Cutaneous lupus erythematosus	Other	0.05	3	6326
695.41	Cutaneous lupus erythematosus	White	0.04	193	464359
426.32	Left bundle branch block	Total	0.64	2956	458792
426.32	Left bundle branch block	Asian	0.79	73	9129
426.32	Left bundle branch block	Black	0.33	25	7555
426.32	Left bundle branch block	Chinese	0.07	1	1498
426.32	Left bundle branch block	Mixed	0.36	10	2744
426.32	Left bundle branch block	Other	0.42	25	5953
426.32	Left bundle branch block	White	0.65	2822	431913
626.2	Dysmenorrhea	Total	0.41	1923	463077
626.2	Dysmenorrhea	Asian	0.56	51	9093
626.2	Dysmenorrhea	Black	0.92	66	7109
626.2	Dysmenorrhea	Chinese	0.41	6	1445
626.2	Dysmenorrhea	Mixed	0.57	15	2598
626.2	Dysmenorrhea	Other	0.61	36	5871
626.2	Dysmenorrhea	White	0.4	1749	436961
705.3	Hidradenitis	Total	0.05	247	488374
705.3	Hidradenitis	Asian	0.03	3	9606
705.3	Hidradenitis	Black	0.11	9	7840
705.3	Hidradenitis	Chinese	0.0	0	1549
705.3	Hidradenitis	Mixed	0.04	1	2846
705.3	Hidradenitis	Other	0.05	3	6260
705.3	Hidradenitis	White	0.05	231	460273
395.1	Nonrheumatic mitral valve disorders	Total	0.96	4739	489731
395.1	Nonrheumatic mitral valve disorders	Asian	0.94	91	9605
395.1	Nonrheumatic mitral valve disorders	Black	0.73	58	7880
395.1	Nonrheumatic mitral valve disorders	Chinese	0.71	11	1549
395.1	Nonrheumatic mitral valve disorders	Mixed	0.66	19	2866
395.1	Nonrheumatic mitral valve disorders	Other	0.83	53	6307
395.1	Nonrheumatic mitral valve disorders	White	0.97	4507	461524
252.2	Hypoparathyroidism	Total	0.05	248	494804
252.2	Hypoparathyroidism	Asian	0.06	6	9668
252.2	Hypoparathyroidism	Black	0.04	3	7859
252.2	Hypoparathyroidism	Chinese	0.0	0	1554
252.2	Hypoparathyroidism	Mixed	0.03	1	2878
252.2	Hypoparathyroidism	Other	0.08	5	6321
252.2	Hypoparathyroidism	White	0.05	233	466524
851.0	Complications of transplants and reattached limbs	Total	1.84	8909	476287
851.0	Complications of transplants and reattached limbs	Asian	1.3	124	9420
851.0	Complications of transplants and reattached limbs	Black	1.11	86	7669
851.0	Complications of transplants and reattached limbs	Chinese	0.59	9	1525
851.0	Complications of transplants and reattached limbs	Mixed	1.2	34	2788
851.0	Complications of transplants and reattached limbs	Other	1.33	83	6139
851.0	Complications of transplants and reattached limbs	White	1.87	8573	448746
496.2	Chronic bronchitis	Total	0.1	463	452084
496.2	Chronic bronchitis	Asian	0.09	8	8776
496.2	Chronic bronchitis	Black	0.06	4	7262
496.2	Chronic bronchitis	Chinese	0.0	0	1478
496.2	Chronic bronchitis	Mixed	0.08	2	2584
496.2	Chronic bronchitis	Other	0.05	3	5790
496.2	Chronic bronchitis	White	0.1	446	426194
627.3	Postmenopausal atrophic vaginitis	Total	0.33	1552	463077
627.3	Postmenopausal atrophic vaginitis	Asian	0.26	24	9093
627.3	Postmenopausal atrophic vaginitis	Black	0.21	15	7109
627.3	Postmenopausal atrophic vaginitis	Chinese	0.21	3	1445
627.3	Postmenopausal atrophic vaginitis	Mixed	0.31	8	2598
627.3	Postmenopausal atrophic vaginitis	Other	0.2	12	5871
627.3	Postmenopausal atrophic vaginitis	White	0.34	1490	436961
805.0	Fracture of vertebral column without mention of spinal cord injury	Total	0.1	479	495626
805.0	Fracture of vertebral column without mention of spinal cord injury	Asian	0.06	6	9769
805.0	Fracture of vertebral column without mention of spinal cord injury	Black	0.05	4	7991
805.0	Fracture of vertebral column without mention of spinal cord injury	Chinese	0.0	0	1566
805.0	Fracture of vertebral column without mention of spinal cord injury	Mixed	0.0	0	2892
805.0	Fracture of vertebral column without mention of spinal cord injury	Other	0.08	5	6389
805.0	Fracture of vertebral column without mention of spinal cord injury	White	0.1	464	467019
70.4	Chronic hepatitis	Total	0.08	393	492293
