PheCode	Phenotype	Age	Prevalence	Case	Controls
613.8	Other specified disorders of breast	Female	0.17	450	270177
613.8	Other specified disorders of breast	Male	0.0	5	228017
367.8	Hypermetropia	Total	0.08	397	496505
367.8	Hypermetropia	Female	0.1	268	270208
367.8	Hypermetropia	Male	0.06	129	226297
348.4	Cerebral cysts	Total	0.04	202	480324
348.4	Cerebral cysts	Female	0.04	103	262564
348.4	Cerebral cysts	Male	0.05	99	217760
361.2	Retinoschisis and retinal cysts	Total	0.02	110	482838
361.2	Retinoschisis and retinal cysts	Female	0.02	46	263427
361.2	Retinoschisis and retinal cysts	Male	0.03	64	219411
519.9	Symptoms involving respiratory system and other chest symptoms	Total	0.09	423	485913
519.9	Symptoms involving respiratory system and other chest symptoms	Female	0.08	221	265300
519.9	Symptoms involving respiratory system and other chest symptoms	Male	0.09	202	220613
345.12	Partial epilepsy	Total	0.09	415	480324
345.12	Partial epilepsy	Female	0.08	222	262564
345.12	Partial epilepsy	Male	0.09	193	217760
300.12	Agorophobia, social phobia, and panic disorder	Total	0.28	1256	441655
300.12	Agorophobia, social phobia, and panic disorder	Female	0.33	812	245022
300.12	Agorophobia, social phobia, and panic disorder	Male	0.23	444	196633
276.42	Alkalosis	Total	0.05	234	487225
276.42	Alkalosis	Female	0.04	117	266084
276.42	Alkalosis	Male	0.05	117	221141
619.5	Noninflammatory disorders of vulva and perineum	Total	0.36	1784	488638
619.5	Noninflammatory disorders of vulva and perineum	Female	0.68	1784	260580
619.5	Noninflammatory disorders of vulva and perineum	Male	0.0	0	228058
379.2	Disorders of vitreous body	Total	0.42	2085	488734
379.2	Disorders of vitreous body	Female	0.4	1054	265636
379.2	Disorders of vitreous body	Male	0.46	1031	223098
368.2	Diplopia and disorders of binocular vision	Total	0.22	1073	495265
368.2	Diplopia and disorders of binocular vision	Female	0.19	516	269567
368.2	Diplopia and disorders of binocular vision	Male	0.25	557	225698
500.0	Lung disease due to external agents	Total	0.03	163	482092
500.0	Lung disease due to external agents	Female	0.02	66	264623
500.0	Lung disease due to external agents	Male	0.04	97	217469
334.1	Spinocerebellar disease	Total	0.04	199	480324
334.1	Spinocerebellar disease	Female	0.03	83	262564
334.1	Spinocerebellar disease	Male	0.05	116	217760
284.0	Aplastic anemia	Total	0.15	709	470418
284.0	Aplastic anemia	Female	0.12	296	254494
284.0	Aplastic anemia	Male	0.19	413	215924
317.0	Alcohol-related disorders	Total	1.69	7863	458340
317.0	Alcohol-related disorders	Female	0.88	2275	254795
317.0	Alcohol-related disorders	Male	2.67	5588	203545
350.2	Abnormality of gait	Total	0.64	3199	495496
350.2	Abnormality of gait	Female	0.56	1527	269995
350.2	Abnormality of gait	Male	0.74	1672	225501
363.3	Chorioretinal scars	Total	0.03	125	482838
363.3	Chorioretinal scars	Female	0.02	63	263427
363.3	Chorioretinal scars	Male	0.03	62	219411
303.4	Somatoform disorder	Total	0.04	175	441655
303.4	Somatoform disorder	Female	0.05	119	245022
303.4	Somatoform disorder	Male	0.03	56	196633
306.0	Other mental disorder	Total	9.4	45848	441655
306.0	Other mental disorder	Female	7.25	19158	245022
306.0	Other mental disorder	Male	11.95	26690	196633
771.1	Swelling of limb	Total	0.23	1162	498117
771.1	Swelling of limb	Female	0.25	685	271054
771.1	Swelling of limb	Male	0.21	477	227063
577.1	Acute pancreatitis	Total	0.35	1749	497285
577.1	Acute pancreatitis	Female	0.33	894	270799
577.1	Acute pancreatitis	Male	0.38	855	226486
550.3	Femoral hernia	Total	0.2	873	434812
550.3	Femoral hernia	Female	0.26	640	245216
550.3	Femoral hernia	Male	0.12	233	189596
198.4	Secondary malignant neoplasm of liver	Total	0.95	4292	447279
198.4	Secondary malignant neoplasm of liver	Female	0.89	2182	243022
198.4	Secondary malignant neoplasm of liver	Male	1.02	2110	204257
701.0	Other hypertrophic and atrophic conditions of skin	Total	0.46	2277	493586
701.0	Other hypertrophic and atrophic conditions of skin	Female	0.48	1280	268105
701.0	Other hypertrophic and atrophic conditions of skin	Male	0.44	997	225481
627.2	Symptomatic menopause	Total	0.05	232	463077
627.2	Symptomatic menopause	Female	0.1	232	235021
627.2	Symptomatic menopause	Male	0.0	0	228056
165.1	Cancer of bronchus; lung	Total	0.74	3719	496092
165.1	Cancer of bronchus; lung	Female	0.64	1729	270484
165.1	Cancer of bronchus; lung	Male	0.87	1990	225608
870.4	Open wound of nose and sinus	Total	0.07	359	488645
870.4	Open wound of nose and sinus	Female	0.05	134	268058
870.4	Open wound of nose and sinus	Male	0.1	225	220587
715.0	Other inflammatory spondylopathies	Total	0.11	531	494646
715.0	Other inflammatory spondylopathies	Female	0.13	355	268585
715.0	Other inflammatory spondylopathies	Male	0.08	176	226061
350.3	Lack of coordination	Total	0.11	533	495496
350.3	Lack of coordination	Female	0.08	223	269995
350.3	Lack of coordination	Male	0.14	310	225501
458.2	Iatrogenic hypotension	Total	0.08	362	467602
458.2	Iatrogenic hypotension	Female	0.06	149	256794
458.2	Iatrogenic hypotension	Male	0.1	213	210808
520.2	Disturbances in tooth eruption	Total	0.52	2548	485832
520.2	Disturbances in tooth eruption	Female	0.55	1469	264064
520.2	Disturbances in tooth eruption	Male	0.48	1079	221768
362.31	Separation of retinal layers	Total	0.03	141	481288
362.31	Separation of retinal layers	Female	0.03	75	262877
362.31	Separation of retinal layers	Male	0.03	66	218411
352.2	Facial nerve disorders [CN7]	Total	0.26	1251	480141
352.2	Facial nerve disorders [CN7]	Female	0.25	640	259003
352.2	Facial nerve disorders [CN7]	Male	0.28	611	221138
727.0	Other disorders of synovium, tendon, and bursa	Total	0.27	1293	470973
727.0	Other disorders of synovium, tendon, and bursa	Female	0.27	699	256374
727.0	Other disorders of synovium, tendon, and bursa	Male	0.28	594	214599
701.5	Abnormal granulation tissue	Total	0.13	622	493586
701.5	Abnormal granulation tissue	Female	0.14	363	268105
701.5	Abnormal granulation tissue	Male	0.11	259	225481
366.0	Cataract	Total	5.45	26878	466454
366.0	Cataract	Female	5.65	15169	253224
366.0	Cataract	Male	5.21	11709	213230
281.13	Folate-deficiency anemia	Total	0.07	308	470418
281.13	Folate-deficiency anemia	Female	0.05	133	254494
281.13	Folate-deficiency anemia	Male	0.08	175	215924
599.4	Urinary incontinence	Total	2.48	11879	466682
599.4	Urinary incontinence	Female	3.77	10024	255797
599.4	Urinary incontinence	Male	0.87	1855	210885
251.1	Hypoglycemia	Total	0.35	1619	465073
251.1	Hypoglycemia	Female	0.25	654	257284
251.1	Hypoglycemia	Male	0.46	965	207789
577.2	Chronic pancreatitis	Total	0.15	736	497285
577.2	Chronic pancreatitis	Female	0.09	239	270799
577.2	Chronic pancreatitis	Male	0.22	497	226486
184.11	Malignant neoplasm of ovary	Total	0.28	1330	476572
184.11	Malignant neoplasm of ovary	Female	0.53	1327	248699
184.11	Malignant neoplasm of ovary	Male	0.0	3	227873
333.4	Torsion dystonia	Total	0.08	389	480324
333.4	Torsion dystonia	Female	0.09	249	262564
333.4	Torsion dystonia	Male	0.06	140	217760
451.0	Phlebitis and thrombophlebitis	Total	0.12	518	449158
451.0	Phlebitis and thrombophlebitis	Female	0.11	279	244561
451.0	Phlebitis and thrombophlebitis	Male	0.12	239	204597
290.12	Dementia with cerebral degenerations	Total	0.02	112	489014
290.12	Dementia with cerebral degenerations	Female	0.01	33	267399
290.12	Dementia with cerebral degenerations	Male	0.04	79	221615
208.0	Benign neoplasm of colon	Total	6.16	30590	466083
208.0	Benign neoplasm of colon	Female	5.0	13529	257027
208.0	Benign neoplasm of colon	Male	7.55	17061	209056
612.2	Hypertrophy of breast (Gynecomastia)	Total	0.21	1051	491692
612.2	Hypertrophy of breast (Gynecomastia)	Female	0.31	808	263990
612.2	Hypertrophy of breast (Gynecomastia)	Male	0.11	243	227702
257.1	Testicular hypofunction	Total	0.05	238	494804
257.1	Testicular hypofunction	Female	0.0	1	269222
257.1	Testicular hypofunction	Male	0.1	237	225582
459.0	Other disorders of circulatory system	Total	0.04	201	467602
459.0	Other disorders of circulatory system	Female	0.04	91	256794
459.0	Other disorders of circulatory system	Male	0.05	110	210808
277.0	Other disorders of metabolism	Total	0.3	1491	498010
277.0	Other disorders of metabolism	Female	0.3	813	271215
277.0	Other disorders of metabolism	Male	0.3	678	226795
500.1	Extrinsic allergic alveolitis	Total	0.02	120	482092
500.1	Extrinsic allergic alveolitis	Female	0.03	70	264623
500.1	Extrinsic allergic alveolitis	Male	0.02	50	217469
939.0	Atopic/contact dermatitis due to other or unspecified	Total	0.67	3344	494278
939.0	Atopic/contact dermatitis due to other or unspecified	Female	0.67	1818	268916
939.0	Atopic/contact dermatitis due to other or unspecified	Male	0.67	1526	225362
732.0	Osteochondropathies	Total	0.06	305	483416
732.0	Osteochondropathies	Female	0.07	169	258848
732.0	Osteochondropathies	Male	0.06	136	224568
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	Total	0.18	907	499307
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	Female	0.16	437	271819
793.2	Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)	Male	0.21	470	227488
361.0	Retinal detachments and defects	Total	0.58	2805	482838
361.0	Retinal detachments and defects	Female	0.45	1203	263427
361.0	Retinal detachments and defects	Male	0.72	1602	219411
613.1	Inflammatory disease of breast	Total	0.18	909	498194
613.1	Inflammatory disease of breast	Female	0.33	881	270177
613.1	Inflammatory disease of breast	Male	0.01	28	228017
938.0	Dermatitis due to solar radiation	Total	0.03	154	494278
938.0	Dermatitis due to solar radiation	Female	0.03	87	268916
938.0	Dermatitis due to solar radiation	Male	0.03	67	225362
742.8	Articular cartilage disorder	Total	0.03	143	497806
742.8	Articular cartilage disorder	Female	0.02	65	270876
742.8	Articular cartilage disorder	Male	0.03	78	226930
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	Total	0.06	309	499977
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	Female	0.11	309	271917
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	Male	0.0	0	228060
426.4	Anomalous atrioventricular excitation	Total	0.06	295	458792
426.4	Anomalous atrioventricular excitation	Female	0.05	133	255264
426.4	Anomalous atrioventricular excitation	Male	0.08	162	203528
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	Total	0.2	992	488638
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	Female	0.38	992	260580
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	Male	0.0	0	228058
656.0	Other perinatal conditions of fetus or newborn	Total	0.14	718	499703
656.0	Other perinatal conditions of fetus or newborn	Female	0.26	717	271650
656.0	Other perinatal conditions of fetus or newborn	Male	0.0	1	228053
348.9	Other conditions of brain, NOS	Total	0.13	635	480324
348.9	Other conditions of brain, NOS	Female	0.11	282	262564
348.9	Other conditions of brain, NOS	Male	0.16	353	217760
426.91	Cardiac pacemaker in situ	Total	0.8	3692	458792
426.91	Cardiac pacemaker in situ	Female	0.45	1146	255264
426.91	Cardiac pacemaker in situ	Male	1.24	2546	203528
136.0	Other infectious and parasitic diseases	Total	0.07	339	499505
136.0	Other infectious and parasitic diseases	Female	0.06	153	271938
136.0	Other infectious and parasitic diseases	Male	0.08	186	227567
253.3	Diabetes insipidus	Total	0.03	134	494804
253.3	Diabetes insipidus	Female	0.03	78	269222
253.3	Diabetes insipidus	Male	0.02	56	225582
958.2	Traumatic and surgical subcutaneous emphysema	Total	0.02	114	499692
958.2	Traumatic and surgical subcutaneous emphysema	Female	0.01	32	272089
958.2	Traumatic and surgical subcutaneous emphysema	Male	0.04	82	227603
747.2	Congenital anomalies of peripheral vascular system	Total	0.05	234	496162
747.2	Congenital anomalies of peripheral vascular system	Female	0.05	124	270568
747.2	Congenital anomalies of peripheral vascular system	Male	0.05	110	225594
292.6	Hallucinations	Total	0.11	532	489014
292.6	Hallucinations	Female	0.09	237	267399
292.6	Hallucinations	Male	0.13	295	221615
149.4	Cancer of larynx	Total	0.07	341	497546
149.4	Cancer of larynx	Female	0.02	41	271164
149.4	Cancer of larynx	Male	0.13	300	226382
585.2	Renal failure NOS	Total	0.42	2042	481142
585.2	Renal failure NOS	Female	0.27	721	264094
585.2	Renal failure NOS	Male	0.6	1321	217048
941.0	Adverse reaction to serum or vaccine	Total	0.06	314	494278
941.0	Adverse reaction to serum or vaccine	Female	0.07	180	268916
941.0	Adverse reaction to serum or vaccine	Male	0.06	134	225362
480.12	Pseudomonal pneumonia	Total	0.03	143	483389
480.12	Pseudomonal pneumonia	Female	0.03	68	264838
480.12	Pseudomonal pneumonia	Male	0.03	75	218551
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	Total	0.71	3475	489046
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	Female	1.31	3472	260989
614.1	Pelvic peritoneal adhesions, female (postoperative) (postinfection)	Male	0.0	3	228057
622.2	Mucous polyp of cervix	Total	0.83	4067	484324
622.2	Mucous polyp of cervix	Female	1.56	4067	256265
622.2	Mucous polyp of cervix	Male	0.0	0	228059
619.0	Noninflammatory female genital disorders	Total	0.05	231	488638
619.0	Noninflammatory female genital disorders	Female	0.09	231	260580
619.0	Noninflammatory female genital disorders	Male	0.0	0	228058
575.2	Obstruction of bile duct	Total	0.26	1245	476419
575.2	Obstruction of bile duct	Female	0.23	592	256040
575.2	Obstruction of bile duct	Male	0.3	653	220379
860.0	Bone marrow or stem cell transplant	Total	0.02	121	500307
860.0	Bone marrow or stem cell transplant	Female	0.02	48	272320
860.0	Bone marrow or stem cell transplant	Male	0.03	73	227987
416.0	Cardiomegaly	Total	0.89	4397	490240
416.0	Cardiomegaly	Female	0.57	1524	268142
416.0	Cardiomegaly	Male	1.28	2873	222098
364.4	Corneal degenerations	Total	0.05	218	482838
364.4	Corneal degenerations	Female	0.05	129	263427
364.4	Corneal degenerations	Male	0.04	89	219411
418.1	Precordial pain	Total	1.23	5707	456718
418.1	Precordial pain	Female	1.15	2922	250168
418.1	Precordial pain	Male	1.33	2785	206550
440.1	Atherosclerosis of renal artery	Total	0.02	110	488142
440.1	Atherosclerosis of renal artery	Female	0.01	40	267338
440.1	Atherosclerosis of renal artery	Male	0.03	70	220804
198.7	Secondary malignant neoplasm of skin	Total	0.07	296	447279
198.7	Secondary malignant neoplasm of skin	Female	0.07	161	243022
198.7	Secondary malignant neoplasm of skin	Male	0.07	135	204257
626.11	Absent or infrequent menstruation	Total	0.03	145	463077
626.11	Absent or infrequent menstruation	Female	0.06	145	235021
626.11	Absent or infrequent menstruation	Male	0.0	0	228056
665.0	Obstetrical/birth trauma	Total	1.39	6899	489956
665.0	Obstetrical/birth trauma	Female	2.56	6894	261902
665.0	Obstetrical/birth trauma	Male	0.0	5	228054
289.5	Diseases of spleen	Total	0.16	772	489304
289.5	Diseases of spleen	Female	0.14	370	266288
289.5	Diseases of spleen	Male	0.18	402	223016
652.0	Malposition and malpresentation of fetus or obstruction	Total	0.46	2273	495118
652.0	Malposition and malpresentation of fetus or obstruction	Female	0.84	2272	267059
652.0	Malposition and malpresentation of fetus or obstruction	Male	0.0	1	228059
686.4	Pyogenic granuloma	Total	0.1	488	484382
686.4	Pyogenic granuloma	Female	0.1	257	265342
686.4	Pyogenic granuloma	Male	0.11	231	219040
759.0	Other and unspecified congenital anomalies	Total	0.04	175	499418
759.0	Other and unspecified congenital anomalies	Female	0.04	106	271779
759.0	Other and unspecified congenital anomalies	Male	0.03	69	227639
333.2	Myoclonus	Total	0.03	133	480324
333.2	Myoclonus	Female	0.02	57	262564
333.2	Myoclonus	Male	0.03	76	217760
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	Total	0.03	152	499977
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	Female	0.06	152	271917
649.0	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	Male	0.0	0	228060
70.2	Viral hepatitis B	Total	0.06	302	492293
70.2	Viral hepatitis B	Female	0.04	98	267844
70.2	Viral hepatitis B	Male	0.09	204	224449
598.9	Other nonspecific findings on examination of urine	Total	0.09	449	495459
598.9	Other nonspecific findings on examination of urine	Female	0.07	197	270645
598.9	Other nonspecific findings on examination of urine	Male	0.11	252	224814
686.0	Other local infections of skin and subcutaneous tissue	Total	0.41	2011	484382
686.0	Other local infections of skin and subcutaneous tissue	Female	0.34	913	265342
686.0	Other local infections of skin and subcutaneous tissue	Male	0.5	1098	219040
513.3	Hypoventilation	Total	0.03	162	499660
513.3	Hypoventilation	Female	0.03	77	272020
513.3	Hypoventilation	Male	0.04	85	227640
599.9	Other abnormality of urination	Total	0.52	2426	466682
599.9	Other abnormality of urination	Female	0.29	756	255797
